PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
abdulma02,Mahmoud Abdul-Rauf,PG,VAN,41,486,246,4,14,0.286,116,232,0.5,2000-2001
abdulta01,Tariq Abdul-Wahad,SG,DEN,29,420,111,4,10,0.4,39,101,0.386,2000-2001
abdursh01,Shareef Abdur-Rahim,SF,VAN,81,3241,1280,12,64,0.188,592,1216,0.487,2000-2001
alexaco01,Cory Alexander,PG,ORL,26,227,56,4,16,0.25,14,40,0.35,2000-2001
alexaco02,Courtney Alexander,PG,TOT,65,1382,573,17,46,0.37,222,527,0.421,2000-2001
allenra02,Ray Allen*,SG,MIL,82,3129,1309,202,467,0.433,426,842,0.506,2000-2001
alstora01,Rafer Alston,PG,MIL,37,288,84,8,30,0.267,22,54,0.407,2000-2001
amaecjo01,John Amaechi,C,ORL,82,1710,592,0,7,0.0,237,585,0.405,2000-2001
anderde01,Derek Anderson,SG,SAS,82,2859,993,101,253,0.399,312,740,0.422,2000-2001
anderke01,Kenny Anderson,PG,BOS,33,849,227,11,33,0.333,77,194,0.397,2000-2001
anderni01,Nick Anderson,SG,SAC,21,169,57,10,39,0.256,4,18,0.222,2000-2001
andersh01,Shandon Anderson,SG,HOU,82,2396,590,46,170,0.271,217,420,0.517,2000-2001
anthogr01,Greg Anthony,PG,POR,58,856,253,65,159,0.409,32,94,0.34,2000-2001
armstda01,Darrell Armstrong,PG,ORL,75,2767,1002,143,403,0.355,270,599,0.451,2000-2001
atkinch01,Chucky Atkins,PG,DET,81,2363,952,121,339,0.357,259,613,0.423,2000-2001
augmost01,Stacey Augmon,SG,POR,66,1182,266,0,4,0.0,127,262,0.485,2000-2001
austiis01,Isaac Austin,C,VAN,52,845,270,6,24,0.25,90,246,0.366,2000-2001
averywi01,William Avery,PG,MIN,55,463,144,16,59,0.271,39,85,0.459,2000-2001
bagarda01,Dalibor Bagarić,C,CHI,35,259,65,0,1,0.0,17,64,0.266,2000-2001
bakervi01,Vin Baker,PF,SEA,76,2129,822,1,16,0.063,346,806,0.429,2000-2001
barkler01,Erick Barkley,PG,POR,8,38,22,3,8,0.375,5,14,0.357,2000-2001
barroda01,Dana Barros,PG,DET,60,1079,412,44,105,0.419,139,307,0.453,2000-2001
barrybr01,Brent Barry,SG,SEA,67,1778,401,109,229,0.476,89,172,0.517,2000-2001
barryjo01,Jon Barry,SG,SAC,62,1010,255,46,132,0.348,57,123,0.463,2000-2001
battito01,Tony Battie,C,BOS,40,845,201,0,3,0.0,108,198,0.545,2000-2001
bellra01,Raja Bell,SG,PHI,5,30,7,1,3,0.333,1,4,0.25,2000-2001
bendejo01,Jonathan Bender,SF,IND,59,574,186,11,41,0.268,55,145,0.379,2000-2001
benjaco01,Corey Benjamin,PG,CHI,65,857,302,21,81,0.259,94,221,0.425,2000-2001
benoida01,David Benoit,SF,UTA,49,446,147,5,13,0.385,66,134,0.493,2000-2001
besttr01,Travis Best,PG,IND,77,2457,788,37,97,0.381,310,691,0.449,2000-2001
bibbymi01,Mike Bibby,PG,VAN,82,3190,1157,108,285,0.379,417,872,0.478,2000-2001
billuch01,Chauncey Billups,SG,MIN,77,1790,587,73,194,0.376,175,393,0.445,2000-2001
blaylmo01,Mookie Blaylock,PG,GSW,69,2352,801,73,225,0.324,244,576,0.424,2000-2001
blounco01,Corie Blount,PF,TOT,68,1305,294,2,8,0.25,128,286,0.448,2000-2001
blounma01,Mark Blount,C,BOS,64,1098,200,0,0,,101,200,0.505,2000-2001
boguemu01,Muggsy Bogues,PG,TOR,3,34,2,0,1,0.0,0,1,0.0,2000-2001
bohanet01,Etdrick Bohannon,PF,CLE,6,19,4,0,0,,2,4,0.5,2000-2001
boothca01,Calvin Booth,C,TOT,55,933,252,0,0,,120,252,0.476,2000-2001
bowdlca01,Cal Bowdler,SF,ATL,44,375,114,1,5,0.2,52,109,0.477,2000-2001
bowenbr01,Bruce Bowen,SF,MIA,82,2685,581,103,307,0.336,108,274,0.394,2000-2001
bowenry01,Ryan Bowen,SF,DEN,57,696,144,4,11,0.364,76,133,0.571,2000-2001
bowmair01,Ira Bowman,PG,ATL,3,19,2,0,0,,0,2,0.0,2000-2001
boykiea01,Earl Boykins,PG,LAC,10,149,63,1,8,0.125,24,55,0.436,2000-2001
bradlsh01,Shawn Bradley,C,DAL,82,2001,447,1,6,0.167,218,441,0.494,2000-2001
brandel01,Elton Brand,PF,CHI,74,2906,1215,0,2,0.0,578,1213,0.477,2000-2001
brandte01,Terrell Brandon,PG,MIN,78,2821,1134,33,91,0.363,478,1043,0.458,2000-2001
brownch01,Chucky Brown,SF,TOT,26,339,95,0,3,0.0,40,92,0.435,2000-2001
brownde01,Dee Brown,PG,ORL,7,155,44,12,32,0.375,4,12,0.333,2000-2001
brownpj01,P.J. Brown,C,CHH,80,2811,561,0,4,0.0,249,557,0.447,2000-2001
brownra02,Randy Brown,PG,BOS,54,1238,237,0,3,0.0,100,234,0.427,2000-2001
brunsri01,Rick Brunson,PG,TOT,22,208,54,2,14,0.143,16,40,0.4,2000-2001
bryanko01,Kobe Bryant*,SG,LAL,68,2783,1510,61,200,0.305,640,1310,0.489,2000-2001
bryanma01,Mark Bryant,PF,DAL,18,101,20,0,0,,8,20,0.4,2000-2001
buckngr01,Greg Buckner,SG,DAL,37,820,192,2,7,0.286,82,185,0.443,2000-2001
buechju01,Jud Buechler,SF,DET,57,737,164,32,77,0.416,44,87,0.506,2000-2001
buforro01,Rodney Buford,SF,PHI,47,573,241,16,38,0.421,88,203,0.433,2000-2001
bullama01,Matt Bullard,PF,HOU,61,1000,305,86,213,0.404,43,92,0.467,2000-2001
burresc01,Scott Burrell,SF,CHH,4,41,15,2,6,0.333,5,9,0.556,2000-2001
caffeja01,Jason Caffey,PF,MIL,70,1460,367,0,0,,179,367,0.488,2000-2001
cambyma01,Marcus Camby,C,NYK,63,2127,580,1,8,0.125,303,572,0.53,2000-2001
campbel01,Elden Campbell,PF,CHH,78,2337,834,0,6,0.0,367,828,0.443,2000-2001
cardibr01,Brian Cardinal,PF,DET,15,126,31,0,5,0.0,10,26,0.385,2000-2001
carrch01,Chris Carr,SG,BOS,35,309,112,17,37,0.459,36,75,0.48,2000-2001
cartean01,Anthony Carter,PG,MIA,72,1630,480,6,40,0.15,189,440,0.43,2000-2001
cartevi01,Vince Carter,SF,TOR,75,2979,1656,162,397,0.408,600,1259,0.477,2000-2001
cassesa01,Sam Cassell,PG,MIL,76,2709,1132,30,98,0.306,507,1034,0.49,2000-2001
catoke01,Kelvin Cato,C,HOU,35,624,111,0,0,,64,111,0.577,2000-2001
causwdu01,Duane Causwell,C,MIA,31,384,85,0,0,,32,85,0.376,2000-2001
cebalce01,Cedric Ceballos,SF,TOT,40,559,229,22,73,0.301,79,156,0.506,2000-2001
cheanca01,Calbert Cheaney,SG,DEN,9,153,30,0,0,,10,30,0.333,2000-2001
childch01,Chris Childs,PG,TOT,77,1859,335,32,106,0.302,103,229,0.45,2000-2001
chrisdo01,Doug Christie,SG,SAC,81,2939,788,94,250,0.376,217,538,0.403,2000-2001
clarkke01,Keon Clark,PF,TOT,81,1720,519,0,1,0.0,249,518,0.481,2000-2001
cleavma01,Mateen Cleaves,PG,DET,78,1268,400,5,17,0.294,155,383,0.405,2000-2001
cokerjo01,John Coker,C,GSW,6,32,8,0,0,,1,8,0.125,2000-2001
colemde01,Derrick Coleman,PF,CHH,34,683,255,20,51,0.392,77,204,0.377,2000-2001
colesbi01,Bimbo Coles,PG,CLE,47,804,239,2,16,0.125,89,223,0.399,2000-2001
collija02,Jason Collier,C,HOU,23,222,71,0,1,0.0,27,70,0.386,2000-2001
colsose01,Sean Colson,PG,TOT,13,44,24,1,5,0.2,5,19,0.263,2000-2001
corbity01,Tyrone Corbin,SF,TOR,15,117,38,0,5,0.0,9,33,0.273,2000-2001
crawfch01,Chris Crawford,PF,ATL,47,901,270,6,22,0.273,116,248,0.468,2000-2001
crawfja01,Jamal Crawford,PG,CHI,61,1050,304,41,117,0.35,66,187,0.353,2000-2001
croshau01,Austin Croshere,PF,IND,81,1874,701,70,207,0.338,206,494,0.417,2000-2001
crottjo01,John Crotty,PG,UTA,31,264,65,4,7,0.571,18,58,0.31,2000-2001
cummivo01,Vonteego Cummings,PG,GSW,66,1495,517,48,143,0.336,130,374,0.348,2000-2001
curlebi01,Bill Curley,PF,TOT,20,192,47,1,2,0.5,24,45,0.533,2000-2001
curryde01,Dell Curry,SG,TOR,71,956,382,62,145,0.428,100,237,0.422,2000-2001
currymi01,Michael Curry,SG,DET,68,1485,319,4,9,0.444,141,310,0.455,2000-2001
dampier01,Erick Dampier,C,GSW,43,1038,314,0,2,0.0,126,312,0.404,2000-2001
daniean01,Antonio Daniels,PG,SAS,79,2060,588,74,183,0.404,201,405,0.496,2000-2001
davidko01,Kornél Dávid,SF,TOT,27,209,51,0,0,,25,51,0.49,2000-2001
davisan01,Antonio Davis,C,TOR,78,2729,866,0,1,0.0,375,865,0.434,2000-2001
davisba01,Baron Davis,PG,CHH,82,3192,957,85,274,0.31,324,683,0.474,2000-2001
davisda01,Dale Davis,C,POR,81,2162,487,0,4,0.0,242,483,0.501,2000-2001
davisem01,Emanual Davis,SG,SEA,62,1290,318,50,127,0.394,83,191,0.435,2000-2001
davishu01,Hubert Davis,PG,TOT,66,1692,433,78,171,0.456,118,262,0.45,2000-2001
davisri01,Ricky Davis,SG,MIA,7,70,29,1,1,1.0,11,28,0.393,2000-2001
daviste01,Terry Davis,PF,DEN,19,228,25,0,0,,12,25,0.48,2000-2001
dayto01,Todd Day,SG,MIN,31,345,118,26,69,0.377,18,49,0.367,2000-2001
declean01,Andrew DeClercq,C,ORL,67,903,193,0,0,,107,193,0.554,2000-2001
delnevi01,Vinny Del Negro,PG,TOT,65,922,234,1,13,0.077,105,221,0.475,2000-2001
delkto01,Tony Delk,SG,PHO,82,2288,923,54,168,0.321,329,755,0.436,2000-2001
dialde01,Derrick Dial,SG,SAS,33,207,83,2,10,0.2,34,73,0.466,2000-2001
dickemi01,Michael Dickerson,SG,VAN,70,2618,1020,86,230,0.374,339,790,0.429,2000-2001
divacvl01,Vlade Divac*,C,SAC,81,2420,755,4,14,0.286,360,741,0.486,2000-2001
doleami01,Michael Doleac,C,ORL,77,1398,527,0,3,0.0,220,524,0.42,2000-2001
doolike01,Keyon Dooling,PG,LAC,76,1237,362,28,80,0.35,120,282,0.426,2000-2001
douglsh01,Sherman Douglas,PG,NJN,59,1094,303,8,40,0.2,114,263,0.433,2000-2001
drewbr01,Bryce Drew,PG,CHI,48,1305,327,40,105,0.381,84,222,0.378,2000-2001
dudlech02,Chris Dudley,C,PHO,53,613,73,0,0,,29,73,0.397,2000-2001
duncati01,Tim Duncan*,PF,SAS,82,3174,1406,7,27,0.259,695,1379,0.504,2000-2001
edneyty01,Tyus Edney,PG,IND,24,263,91,1,6,0.167,34,85,0.4,2000-2001
edwarke01,Kevin Edwards,SG,VAN,46,634,170,5,19,0.263,51,151,0.338,2000-2001
eisleho01,Howard Eisley,SG,DAL,82,2426,675,107,269,0.398,158,406,0.389,2000-2001
ekeziob01,Obinna Ekezie,PF,TOT,33,281,81,0,0,,32,81,0.395,2000-2001
elamikh01,Khalid El-Amin,PG,CHI,50,936,311,28,84,0.333,87,227,0.383,2000-2001
eliema01,Mario Elie,SG,PHO,68,1506,246,36,100,0.36,68,146,0.466,2000-2001
elliose01,Sean Elliott,SF,SAS,52,1229,339,55,129,0.426,92,210,0.438,2000-2001
ellisla01,LaPhonso Ellis,PF,MIN,82,1948,642,7,22,0.318,291,620,0.469,2000-2001
ellispe01,Pervis Ellison,C,SEA,9,40,7,0,0,,2,7,0.286,2000-2001
eschmev01,Evan Eschmeyer,C,NJN,74,1331,200,0,0,,92,200,0.46,2000-2001
ewingpa01,Patrick Ewing*,C,SEA,79,2107,684,0,2,0.0,294,682,0.431,2000-2001
feickja01,Jamie Feick,C,NJN,6,149,23,0,0,,8,23,0.348,2000-2001
ferryda01,Danny Ferry,SF,SAS,80,1688,375,70,156,0.449,108,219,0.493,2000-2001
finlemi01,Michael Finley,SF,DAL,82,3443,1552,91,263,0.346,620,1289,0.481,2000-2001
fishede01,Derek Fisher,PG,LAL,20,709,187,25,63,0.397,52,124,0.419,2000-2001
fizerma01,Marcus Fizer,PF,CHI,72,1580,646,10,39,0.256,268,607,0.442,2000-2001
fortsda01,Danny Fortson,PF,GSW,6,203,50,0,0,,29,50,0.58,2000-2001
fostegr01,Greg Foster,C,LAL,62,451,133,3,9,0.333,53,124,0.427,2000-2001
fosteje01,Jeff Foster,C,IND,71,1152,213,2,7,0.286,98,206,0.476,2000-2001
foxri01,Rick Fox,SF,LAL,82,2291,646,118,300,0.393,169,346,0.488,2000-2001
foylead01,Adonal Foyle,C,GSW,58,1457,375,0,0,,156,375,0.416,2000-2001
francst01,Steve Francis,PG,HOU,80,3194,1219,133,336,0.396,417,883,0.472,2000-2001
fulleto02,Todd Fuller,C,MIA,10,77,35,0,0,,10,35,0.286,2000-2001
fundela01,Lawrence Funderburke,PF,SAC,59,698,242,0,0,,120,242,0.496,2000-2001
garceru01,Rubén Garcés,PF,TOT,13,73,22,0,0,,7,22,0.318,2000-2001
