PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
abdursh01,Shareef Abdur-Rahim,C,SAC,80,2015,654,3,20,0.15,307,634,0.484,2006-2007
adamsha01,Hassan Adams,SG,NJN,61,495,135,0,1,0.0,75,134,0.56,2006-2007
agerma01,Maurice Ager,SG,DAL,32,214,70,5,15,0.333,17,55,0.309,2006-2007
aldrila01,LaMarcus Aldridge,C,POR,63,1392,479,0,2,0.0,241,477,0.505,2006-2007
allenma01,Malik Allen,PF,CHI,60,638,258,0,1,0.0,107,257,0.416,2006-2007
allenra02,Ray Allen*,SG,SEA,55,2219,1153,165,443,0.372,340,710,0.479,2006-2007
allento01,Tony Allen,SG,BOS,33,805,259,8,33,0.242,125,226,0.553,2006-2007
alstora01,Rafer Alston,PG,HOU,82,3040,1020,192,529,0.363,191,491,0.389,2006-2007
amundlo01,Lou Amundson,PF,TOT,11,89,15,0,0,,6,15,0.4,2006-2007
anderal01,Alan Anderson,SG,CHA,17,256,81,5,20,0.25,32,61,0.525,2006-2007
anderde01,Derek Anderson,SF,CHA,50,1190,294,54,152,0.355,72,142,0.507,2006-2007
anthoca01,Carmelo Anthony,SF,DEN,65,2486,1453,40,149,0.268,651,1304,0.499,2006-2007
araujra01,Rafael Araújo,C,UTA,28,248,65,0,0,,27,65,0.415,2006-2007
arenagi01,Gilbert Arenas,PG,WAS,74,2942,1548,205,584,0.351,442,964,0.459,2006-2007
arizatr01,Trevor Ariza,SG,ORL,57,1278,371,0,7,0.0,200,364,0.549,2006-2007
armstda01,Darrell Armstrong,PG,IND,81,1275,377,72,214,0.336,84,163,0.515,2006-2007
armsthi01,Hilton Armstrong,C,NOK,56,634,125,0,0,,68,125,0.544,2006-2007
arroyca01,Carlos Arroyo,PG,ORL,72,1304,478,14,51,0.275,189,427,0.443,2006-2007
atkinch01,Chucky Atkins,PG,MEM,75,2064,715,116,306,0.379,194,409,0.474,2006-2007
augusja01,James Augustine,PF,ORL,2,7,3,0,0,,1,3,0.333,2006-2007
azubuke01,Kelenna Azubuike,SG,GSW,41,669,220,34,79,0.43,64,141,0.454,2006-2007
balkmre01,Renaldo Balkman,SF,NYK,68,1064,275,5,27,0.185,134,248,0.54,2006-2007
banksma01,Marcus Banks,PG,PHO,45,503,196,5,29,0.172,79,167,0.473,2006-2007
barbole01,Leandro Barbosa,SG,PHO,80,2613,1111,190,438,0.434,339,673,0.504,2006-2007
bareajo01,J.J. Barea,PG,DAL,33,191,78,6,21,0.286,22,57,0.386,2006-2007
bargnan01,Andrea Bargnani,PF,TOR,65,1629,625,100,268,0.373,167,357,0.468,2006-2007
barnema02,Matt Barnes,PF,GSW,76,1813,628,106,290,0.366,169,338,0.5,2006-2007
