PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
abrinal01,Álex Abrines,SG,OKC,68,1055,341,94,247,0.381,40,94,0.426,2016-2017
acyqu01,Quincy Acy,PF,TOT,38,558,170,37,90,0.411,33,80,0.413,2016-2017
adamsst01,Steven Adams,C,OKC,80,2389,655,0,1,0.0,374,654,0.572,2016-2017
afflaar01,Arron Afflalo,SG,SAC,61,1580,420,62,151,0.411,123,269,0.457,2016-2017
ajincal01,Alexis Ajinça,C,NOP,39,584,178,0,4,0.0,89,174,0.511,2016-2017
aldrico01,Cole Aldrich,C,MIN,62,531,86,0,0,,45,86,0.523,2016-2017
aldrila01,LaMarcus Aldridge,PF,SAS,72,2335,1049,23,56,0.411,477,993,0.48,2016-2017
allenla01,Lavoy Allen,PF,IND,61,871,168,0,1,0.0,77,167,0.461,2016-2017
allento01,Tony Allen,SG,MEM,71,1914,595,15,54,0.278,259,541,0.479,2016-2017
aminual01,Al-Farouq Aminu,PF,POR,61,1773,466,70,212,0.33,113,254,0.445,2016-2017
anderch01,Chris Andersen,C,CLE,12,114,22,0,3,0.0,9,19,0.474,2016-2017
anderal01,Alan Anderson,SF,LAC,30,308,80,14,44,0.318,16,36,0.444,2016-2017
anderju01,Justin Anderson,SF,TOT,75,1228,439,58,194,0.299,128,245,0.522,2016-2017
anderky01,Kyle Anderson,SF,SAS,72,1020,209,15,40,0.375,78,169,0.462,2016-2017
anderry01,Ryan Anderson,PF,HOU,72,2116,773,204,506,0.403,119,267,0.446,2016-2017
antetgi01,Giannis Antetokounmpo,SF,MIL,80,2845,1259,49,180,0.272,607,1079,0.563,2016-2017
anthoca01,Carmelo Anthony,SF,NYK,74,2538,1389,151,421,0.359,451,968,0.466,2016-2017
anthojo01,Joel Anthony,C,SAS,19,122,16,0,0,,10,16,0.625,2016-2017
arizatr01,Trevor Ariza,SF,HOU,80,2773,798,191,555,0.344,135,243,0.556,2016-2017
arthuda01,Darrell Arthur,PF,DEN,41,639,215,53,117,0.453,42,98,0.429,2016-2017
asikom01,Ömer Aşık,C,NOP,31,482,65,0,0,,31,65,0.477,2016-2017
augusdj01,D.J. Augustin,PG,ORL,78,1538,517,95,274,0.347,100,243,0.412,2016-2017
babbilu01,Luke Babbitt,SF,MIA,68,1065,281,87,210,0.414,26,71,0.366,2016-2017
bakerro01,Ron Baker,SG,NYK,52,857,217,23,86,0.267,59,131,0.45,2016-2017
baldwwa01,Wade Baldwin,PG,MEM,33,405,115,3,22,0.136,33,93,0.355,2016-2017
barbole01,Leandro Barbosa,SG,PHO,67,963,392,35,98,0.357,137,294,0.466,2016-2017
bareajo01,J.J. Barea,PG,DAL,35,771,343,53,148,0.358,89,195,0.456,2016-2017
barneha02,Harrison Barnes,PF,DAL,79,2803,1280,78,222,0.351,521,1058,0.492,2016-2017
barnema02,Matt Barnes,SF,TOT,74,1777,473,87,263,0.331,98,210,0.467,2016-2017
bartowi01,Will Barton,SG,DEN,60,1705,666,87,235,0.37,208,431,0.483,2016-2017
bassbr01,Brandon Bass,PF,LAC,52,577,186,1,3,0.333,106,183,0.579,2016-2017
batumni01,Nicolas Batum,SG,CHO,77,2617,975,135,405,0.333,258,570,0.453,2016-2017
bayleje01,Jerryd Bayless,PG,PHI,3,71,32,2,5,0.4,9,27,0.333,2016-2017
baynear01,Aron Baynes,C,DET,75,1163,279,0,0,,143,279,0.513,2016-2017
bazemke01,Kent Bazemore,SF,ATL,73,1963,721,92,266,0.346,203,455,0.446,2016-2017
bealbr01,Bradley Beal,SG,WAS,77,2684,1322,223,552,0.404,414,770,0.538,2016-2017
beaslma01,Malik Beasley,SG,DEN,22,165,73,9,28,0.321,24,45,0.533,2016-2017
beaslmi01,Michael Beasley,PF,MIL,56,935,406,18,43,0.419,198,363,0.545,2016-2017
belinma01,Marco Belinelli,SG,CHO,74,1778,615,102,283,0.36,162,332,0.488,2016-2017
bembrde01,DeAndre' Bembry,SF,ATL,38,371,98,1,18,0.056,46,80,0.575,2016-2017
bendedr01,Dragan Bender,PF,PHO,43,574,161,28,101,0.277,29,60,0.483,2016-2017
bennean01,Anthony Bennett,PF,BRK,23,264,92,13,48,0.271,25,44,0.568,2016-2017
bentibe01,Ben Bentil,PF,DAL,3,10,3,0,1,0.0,0,2,0.0,2016-2017
bertada01,Dāvis Bertāns,PF,SAS,67,808,234,69,173,0.399,34,61,0.557,2016-2017
beverpa01,Patrick Beverley,SG,HOU,67,2058,543,110,288,0.382,118,255,0.463,2016-2017
biyombi01,Bismack Biyombo,C,ORL,81,1793,339,0,0,,179,339,0.528,2016-2017
bjeline01,Nemanja Bjelica,PF,MIN,65,1190,356,56,177,0.316,95,179,0.531,2016-2017
blackta01,Tarik Black,C,LAL,67,1091,294,1,2,0.5,149,292,0.51,2016-2017
bledser01,Eric Bledsoe,PG,PHO,66,2176,1034,104,310,0.335,345,724,0.477,2016-2017
bogdabo02,Bojan Bogdanović,SF,TOT,81,2083,845,144,392,0.367,232,453,0.512,2016-2017
bogutan01,Andrew Bogut,C,TOT,27,583,81,0,1,0.0,38,80,0.475,2016-2017
bolomjo01,Joel Bolomboy,PF,UTA,12,53,16,1,4,0.25,8,12,0.667,2016-2017
bookede01,Devin Booker,SG,PHO,78,2730,1431,147,405,0.363,459,1026,0.447,2016-2017
booketr01,Trevor Booker,PF,BRK,71,1754,591,25,78,0.321,280,513,0.546,2016-2017
bradlav01,Avery Bradley,SG,BOS,55,1835,775,108,277,0.39,251,498,0.504,2016-2017
breweco01,Corey Brewer,SF,TOT,82,1281,348,27,118,0.229,120,230,0.522,2016-2017
brogdma01,Malcolm Brogdon,SG,MIL,75,1982,635,78,193,0.404,212,442,0.48,2016-2017
brookaa01,Aaron Brooks,PG,IND,65,894,300,48,128,0.375,73,172,0.424,2016-2017
brownan02,Anthony Brown,SF,TOT,11,159,50,7,27,0.259,11,23,0.478,2016-2017
brownbo02,Bobby Brown,PG,HOU,25,123,60,14,35,0.4,9,25,0.36,2016-2017
brownja02,Jaylen Brown,SF,BOS,78,1341,423,46,135,0.341,146,288,0.507,2016-2017
