PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
divacvl01,Vlade Divac*,C,SAC,80,2384,655,6,25,0.24,299,630,0.475,2002-2003
dixonju01,Juan Dixon,PG,WAS,42,647,271,25,84,0.298,79,187,0.422,2002-2003
doleami01,Michael Doleac,C,NYK,75,1041,343,0,0,,146,343,0.426,2002-2003
doolike01,Keyon Dooling,SG,LAC,55,969,329,50,139,0.36,78,190,0.411,2002-2003
drewbr01,Bryce Drew,PG,NOH,13,79,27,3,7,0.429,5,20,0.25,2002-2003
drobnpr01,Predrag Drobnjak,C,SEA,82,1984,789,30,85,0.353,295,704,0.419,2002-2003
dudlech02,Chris Dudley,C,POR,3,11,1,0,0,,0,1,0.0,2002-2003
duncati01,Tim Duncan*,PF,SAS,81,3181,1392,6,22,0.273,708,1370,0.517,2002-2003
dunlemi02,Mike Dunleavy,SF,GSW,82,1305,417,52,150,0.347,116,267,0.434,2002-2003
eisleho01,Howard Eisley,PG,NYK,82,2243,628,131,337,0.389,131,291,0.45,2002-2003
ellisla01,LaPhonso Ellis,PF,MIA,55,784,262,27,107,0.252,73,155,0.471,2002-2003
elyme01,Melvin Ely,C,LAC,52,802,186,0,0,,92,186,0.495,2002-2003
eschmev01,Evan Eschmeyer,C,DAL,17,135,19,0,0,,7,19,0.368,2002-2003
evansre01,Reggie Evans,PF,SEA,67,1365,140,0,0,,66,140,0.471,2002-2003
ferryda01,Danny Ferry,SF,SAS,64,601,124,21,60,0.35,23,64,0.359,2002-2003
finlemi01,Michael Finley,SF,DAL,69,2642,1193,119,322,0.37,388,871,0.445,2002-2003
fishede01,Derek Fisher,PG,LAL,82,2829,775,85,212,0.401,254,563,0.451,2002-2003
fizerma01,Marcus Fizer,PF,CHI,38,809,383,1,6,0.167,177,377,0.469,2002-2003
fordal02,Alton Ford,PF,PHO,11,31,9,0,0,,3,9,0.333,2002-2003
fortejo01,Joseph Forte,SG,SEA,17,86,35,0,3,0.0,10,32,0.313,2002-2003
fortsda01,Danny Fortson,PF,GSW,17,223,54,0,1,0.0,20,53,0.377,2002-2003
fostegr01,Greg Foster,C,TOR,29,539,122,1,4,0.25,46,118,0.39,2002-2003
fosteje01,Jeff Foster,C,IND,77,802,178,0,2,0.0,64,176,0.364,2002-2003
fowlktr01,Tremaine Fowlkes,SF,LAC,37,573,128,2,9,0.222,54,119,0.454,2002-2003
foxri01,Rick Fox,SF,LAL,76,2181,621,105,280,0.375,157,341,0.46,2002-2003
foylead01,Adonal Foyle,C,GSW,82,1787,345,0,1,0.0,185,344,0.538,2002-2003
francst01,Steve Francis,PG,HOU,81,3318,1312,85,240,0.354,486,1072,0.453,2002-2003
fundela01,Lawrence Funderburke,PF,SAC,27,229,72,0,0,,32,72,0.444,2002-2003
gadzuda01,Dan Gadzuric,C,MIL,49,760,145,0,1,0.0,70,144,0.486,2002-2003
garneke01,Kevin Garnett*,PF,MIN,82,3321,1481,20,71,0.282,723,1410,0.513,2002-2003
garripa01,Pat Garrity,PF,ORL,81,2584,744,161,407,0.396,151,337,0.448,2002-2003
gasolpa01,Pau Gasol,PF,MEM,82,2948,1116,1,10,0.1,568,1106,0.514,2002-2003
georgde01,Devean George,SF,LAL,71,1613,461,49,132,0.371,131,329,0.398,2002-2003
gillke01,Kendall Gill,SG,MIN,82,2068,677,19,59,0.322,267,618,0.432,2002-2003
ginobma01,Manu Ginóbili,SG,SAS,69,1431,397,51,148,0.345,123,249,0.494,2002-2003
giricgo01,Gordan Giriček,SG,TOT,76,2148,803,85,249,0.341,265,554,0.478,2002-2003
glovedi01,Dion Glover,SG,ATL,76,1890,648,56,158,0.354,221,490,0.451,2002-2003
goldwan01,Anthony Goldwire,PG,TOT,15,85,25,3,9,0.333,6,16,0.375,2002-2003
goodedr01,Drew Gooden,SF,TOT,70,1873,777,14,48,0.292,341,729,0.468,2002-2003
grantbr01,Brian Grant,C,MIA,82,2641,676,0,0,,344,676,0.509,2002-2003
grantho01,Horace Grant,PF,ORL,5,85,25,0,0,,13,25,0.52,2002-2003
griffad01,Adrian Griffin,SG,DAL,74,1373,337,6,24,0.25,140,313,0.447,2002-2003
griffed01,Eddie Griffin,PF,HOU,77,1890,678,64,192,0.333,207,486,0.426,2002-2003
guglito01,Tom Gugliotta,PF,PHO,27,447,132,0,1,0.0,60,131,0.458,2002-2003
guytoaj01,A.J. Guyton,PG,GSW,2,9,4,0,1,0.0,0,3,0.0,2002-2003
haislma01,Marcus Haislip,PF,MIL,39,441,153,3,12,0.25,63,141,0.447,2002-2003
hamda01,Darvin Ham,SG,ATL,75,926,159,0,3,0.0,71,156,0.455,2002-2003
hamilri01,Richard Hamilton,SG,DET,82,2640,1286,32,119,0.269,538,1167,0.461,2002-2003
hamilze01,Zendon Hamilton,C,TOR,3,12,5,0,0,,2,5,0.4,2002-2003
hardaan01,Anfernee Hardaway,SG,PHO,58,1777,573,26,73,0.356,230,500,0.46,2002-2003
hardati01,Tim Hardaway,PG,IND,10,127,49,11,31,0.355,7,18,0.389,2002-2003
harprma01,Matt Harpring,SF,UTA,78,2557,1020,66,160,0.413,455,860,0.529,2002-2003
harriad01,Adam Harrington,SG,TOT,19,111,37,5,14,0.357,6,23,0.261,2002-2003
harrial01,Al Harrington,SF,IND,82,2467,896,13,46,0.283,376,850,0.442,2002-2003
harriju01,Junior Harrington,PG,DEN,82,2003,467,7,28,0.25,162,439,0.369,2002-2003
harriot01,Othella Harrington,PF,NYK,74,1850,443,0,0,,225,443,0.508,2002-2003
harrilu01,Lucious Harris,SG,NJN,77,1973,721,47,136,0.346,251,585,0.429,2002-2003
harvean01,Antonio Harvey,PF,ATL,4,32,5,0,0,,2,5,0.4,2002-2003
harvedo01,Donnell Harvey,SF,DEN,77,1613,551,1,7,0.143,245,544,0.45,2002-2003
hassetr01,Trenton Hassell,SG,CHI,82,1999,392,13,40,0.325,131,352,0.372,2002-2003
hastoki01,Kirk Haston,SF,NOH,12,57,17,0,3,0.0,2,14,0.143,2002-2003
hawkiju01,Juaquin Hawkins,SG,HOU,58,685,148,10,24,0.417,47,124,0.379,2002-2003
haywobr01,Brendan Haywood,C,WAS,81,1930,339,0,0,,173,339,0.51,2002-2003
hendeal01,Alan Henderson,C,ATL,82,1494,327,0,2,0.0,153,325,0.471,2002-2003
hilarne01,Nenê,C,DEN,80,2258,619,0,3,0.0,321,616,0.521,2002-2003
hillgr01,Grant Hill*,SF,ORL,29,843,307,1,4,0.25,150,303,0.495,2002-2003
hillty01,Tyrone Hill,PF,TOT,56,1351,306,0,0,,129,306,0.422,2002-2003
hoibefr01,Fred Hoiberg,SG,CHI,63,784,126,5,21,0.238,44,105,0.419,2002-2003
horryro01,Robert Horry,PF,LAL,80,2343,476,51,177,0.288,133,299,0.445,2002-2003
houseed01,Eddie House,SG,MIA,55,1025,444,36,120,0.3,136,324,0.42,2002-2003
houstal01,Allan Houston,SG,NYK,82,3108,1465,178,450,0.396,474,1015,0.467,2002-2003
howarju01,Juwan Howard,PF,DEN,77,2730,1261,2,4,0.5,565,1257,0.449,2002-2003
hudsotr01,Troy Hudson,PG,MIN,79,2600,956,97,266,0.365,312,690,0.452,2002-2003
huffmna01,Nate Huffman,C,TOR,7,76,25,0,0,,9,25,0.36,2002-2003
hughela01,Larry Hughes,PG,WAS,67,2137,741,29,79,0.367,317,662,0.479,2002-2003
humphry01,Ryan Humphrey,PF,TOT,48,444,120,0,0,,35,120,0.292,2002-2003
hunteli01,Lindsey Hunter,PG,TOR,29,673,302,34,107,0.318,72,195,0.369,2002-2003
huntest01,Steven Hunter,C,ORL,33,447,103,0,0,,56,103,0.544,2002-2003
ilgauzy01,Zydrunas Ilgauskas,C,CLE,81,2432,1122,0,5,0.0,495,1117,0.443,2002-2003
iversal01,Allen Iverson*,SG,PHI,82,3485,1940,84,303,0.277,720,1637,0.44,2002-2003
jacksbo01,Bobby Jackson,PG,SAC,59,1676,732,89,235,0.379,251,497,0.505,2002-2003
jacksje01,Jermaine Jackson,SG,TOT,53,559,110,1,10,0.1,39,100,0.39,2002-2003
jacksji01,Jim Jackson,SF,SAC,63,1309,462,32,71,0.451,172,391,0.44,2002-2003
jacksma02,Marc Jackson,C,MIN,77,1041,349,1,1,1.0,152,348,0.437,2002-2003
jacksma01,Mark Jackson,PG,UTA,82,1467,369,27,95,0.284,120,274,0.438,2002-2003
jacksst02,Stephen Jackson,SG,SAS,80,2254,818,95,297,0.32,261,521,0.501,2002-2003
jacobca01,Casey Jacobsen,SF,PHO,72,1147,327,52,165,0.315,70,162,0.432,2002-2003
jamesje01,Jerome James,C,SEA,51,766,232,0,0,,111,232,0.478,2002-2003
jamesmi01,Mike James,PG,MIA,78,1722,585,67,228,0.294,151,357,0.423,2002-2003
jamisan01,Antawn Jamison,SF,GSW,82,3226,1471,65,209,0.311,626,1262,0.496,2002-2003
jaricma01,Marko Jarić,SF,LAC,66,1379,446,53,166,0.319,126,280,0.45,2002-2003
jeffech01,Chris Jefferies,SF,TOR,51,666,194,18,54,0.333,57,140,0.407,2002-2003
jefferi01,Richard Jefferson,SF,NJN,80,2879,911,6,24,0.25,450,887,0.507,2002-2003
jeffrja01,Jared Jeffries,SF,WAS,20,292,63,3,6,0.5,27,57,0.474,2002-2003
johnsan02,Anthony Johnson,PG,NJN,66,842,231,13,35,0.371,90,196,0.459,2002-2003
johnsav01,Avery Johnson,PG,DAL,48,430,150,0,2,0.0,63,148,0.426,2002-2003
johnser02,Ervin Johnson,C,MIL,69,1170,135,0,0,,61,135,0.452,2002-2003
johnsjo02,Joe Johnson,SG,PHO,82,2255,796,75,205,0.366,241,591,0.408,2002-2003
johnske03,Ken Johnson,C,MIA,16,156,37,0,0,,15,37,0.405,2002-2003
jonesda01,Damon Jones,PG,SAC,49,709,210,44,121,0.364,36,89,0.404,2002-2003
jonesed02,Eddie Jones,SG,MIA,47,1789,688,98,241,0.407,193,447,0.432,2002-2003
jonesfr01,Fred Jones,SG,IND,19,115,24,2,7,0.286,7,17,0.412,2002-2003
jonesju01,Jumaine Jones,SF,CLE,80,2204,710,111,314,0.354,197,396,0.497,2002-2003
jonespo01,Popeye Jones,PF,DAL,26,222,62,0,0,,24,62,0.387,2002-2003
jordami01,Michael Jordan*,SF,WAS,82,3031,1527,16,55,0.291,663,1472,0.45,2002-2003
kempsh01,Shawn Kemp,C,ORL,79,1633,505,0,1,0.0,211,504,0.419,2002-2003
kerrst01,Steve Kerr,PG,SAS,75,952,256,49,124,0.395,61,132,0.462,2002-2003
kiddja01,Jason Kidd*,PG,NJN,80,2989,1244,126,370,0.341,389,874,0.445,2002-2003
kirilan01,Andrei Kirilenko,SF,UTA,80,2213,642,37,114,0.325,278,528,0.527,2002-2003
kittlke01,Kerry Kittles,SG,NJN,65,1951,711,78,219,0.356,254,492,0.516,2002-2003
knighbr01,Brevin Knight,PG,MEM,55,928,228,2,8,0.25,95,220,0.432,2002-2003
knightr01,Travis Knight,C,NYK,32,287,65,0,1,0.0,25,64,0.391,2002-2003
kukocto01,Toni Kukoč*,PF,MIL,63,1704,577,95,263,0.361,154,314,0.49,2002-2003
laettch01,Christian Laettner,PF,WAS,76,2215,516,2,16,0.125,253,500,0.506,2002-2003
lafrera01,Raef LaFrentz,C,DAL,69,1611,514,47,116,0.405,219,398,0.55,2002-2003
lamplse01,Sean Lampley,SF,MIA,35,487,129,0,4,0.0,56,125,0.448,2002-2003
langhda01,Dan Langhi,SF,PHO,60,541,202,9,31,0.29,72,171,0.421,2002-2003
lenarvo01,Voshon Lenard,SG,TOR,63,1929,809,92,252,0.365,233,557,0.418,2002-2003
lewisra02,Rashard Lewis,SF,SEA,77,3044,1149,75,217,0.346,444,932,0.476,2002-2003
livinra01,Randy Livingston,PG,NOH,2,12,4,0,0,,2,4,0.5,2002-2003
longar01,Art Long,PF,TOT,26,211,75,2,3,0.667,26,72,0.361,2002-2003
longgr01,Grant Long,PF,BOS,41,488,70,0,3,0.0,27,67,0.403,2002-2003
luety01,Tyronn Lue,PG,WAS,75,1986,573,60,176,0.341,188,397,0.474,2002-2003
lynchge01,George Lynch,SG,NOH,81,1497,359,28,79,0.354,119,280,0.425,2002-2003
maccuto01,Todd MacCulloch,C,PHI,42,812,238,0,0,,123,238,0.517,2002-2003
maddoti01,Tito Maddox,SG,HOU,9,35,12,0,3,0.0,3,9,0.333,2002-2003
madsema01,Mark Madsen,PF,LAL,54,781,163,0,0,,69,163,0.423,2002-2003
maggeco01,Corey Maggette,SG,LAC,64,2006,773,62,177,0.35,281,596,0.471,2002-2003
magloja01,Jamaal Magloire,C,NOH,82,2443,635,0,3,0.0,305,632,0.483,2002-2003
malonka01,Karl Malone*,PF,UTA,81,2936,1289,3,14,0.214,592,1275,0.464,2002-2003
malonma01,Matt Maloney,PG,ATL,14,103,25,5,15,0.333,3,10,0.3,2002-2003
mannida01,Danny Manning,PF,DET,13,89,32,3,8,0.375,10,24,0.417,2002-2003
marbust01,Stephon Marbury,PG,PHO,81,3240,1530,89,296,0.301,582,1234,0.472,2002-2003
mariosh01,Shawn Marion,SF,PHO,81,3373,1466,141,364,0.387,521,1102,0.473,2002-2003
marksse01,Sean Marks,PF,MIA,23,223,59,0,1,0.0,22,58,0.379,2002-2003
marshdo02,Donny Marshall,SF,NJN,3,6,3,0,1,0.0,0,2,0.0,2002-2003
marshdo01,Donyell Marshall,PF,CHI,78,2378,918,33,87,0.379,388,831,0.467,2002-2003
martike01,Kenyon Martin,PF,NJN,77,2628,1082,9,43,0.209,500,1039,0.481,2002-2003
mashbja01,Jamal Mashburn,SF,NOH,82,3321,1586,119,306,0.389,551,1280,0.43,2002-2003
masonan01,Anthony Mason,C,MIL,65,2119,393,0,1,0.0,191,392,0.487,2002-2003
masonde01,Desmond Mason,SF,TOT,80,2763,1017,21,72,0.292,436,945,0.461,2002-2003
masonro01,Roger Mason,SF,CHI,17,113,31,6,18,0.333,5,13,0.385,2002-2003
masseto01,Tony Massenburg,C,UTA,58,792,232,0,0,,104,232,0.448,2002-2003
mccarwa01,Walter McCarty,SF,BOS,82,1949,418,91,248,0.367,82,170,0.482,2002-2003
mccasam01,Amal McCaskill,C,ATL,11,70,17,0,0,,4,17,0.235,2002-2003
mccoyje01,Jelani McCoy,C,TOR,67,1367,395,0,0,,194,395,0.491,2002-2003
mcgratr01,Tracy McGrady*,SG,ORL,75,2954,1813,173,448,0.386,656,1365,0.481,2002-2003
mcinnje01,Jeff McInnis,PG,POR,75,1311,423,6,35,0.171,182,388,0.469,2002-2003
mckieaa01,Aaron McKie,SF,PHI,80,2374,666,37,112,0.33,249,554,0.449,2002-2003
medvest01,Stanislav Medvedenko,PF,LAL,58,620,258,0,2,0.0,112,256,0.438,2002-2003
mercero01,Ron Mercer,SG,IND,72,1671,597,3,16,0.188,241,581,0.415,2002-2003
mihmch01,Chris Mihm,C,CLE,52,809,287,0,3,0.0,116,284,0.408,2002-2003
milesda01,Darius Miles,SF,CLE,67,2008,642,0,14,0.0,263,628,0.419,2002-2003
millean02,Andre Miller,PG,LAC,80,2913,928,23,108,0.213,354,820,0.432,2002-2003
millebr01,Brad Miller,C,IND,73,2270,667,5,16,0.313,324,651,0.498,2002-2003
millemi01,Mike Miller,SF,TOT,65,2186,859,109,300,0.363,264,559,0.472,2002-2003
millere01,Reggie Miller*,SG,IND,70,2117,637,113,318,0.355,168,319,0.527,2002-2003
millsch01,Chris Mills,PF,GSW,21,262,106,7,25,0.28,32,81,0.395,2002-2003
mingya01,Yao Ming*,C,HOU,82,2382,805,1,2,0.5,400,803,0.498,2002-2003
moblecu01,Cuttino Mobley,SG,HOU,73,3044,1067,112,318,0.352,351,749,0.469,2002-2003
mohamna01,Nazr Mohammed,C,ATL,35,445,159,0,0,,67,159,0.421,2002-2003
moisoje01,Jérôme Moïso,C,NOH,51,644,171,0,0,,89,171,0.52,2002-2003
mooremi01,Mikki Moore,C,TOT,8,43,13,0,0,,5,13,0.385,2002-2003
morrite01,Terence Morris,SF,HOU,49,632,176,7,32,0.219,75,144,0.521,2002-2003
murphtr01,Troy Murphy,PF,GSW,79,2510,749,3,14,0.214,335,735,0.456,2002-2003
murraro01,Ronald Murray,SG,TOT,14,62,31,0,5,0.0,11,26,0.423,2002-2003
murratr01,Tracy Murray,SF,LAL,31,193,71,8,38,0.211,15,33,0.455,2002-2003
mutomdi01,Dikembe Mutombo*,C,NJN,24,514,131,0,0,,49,131,0.374,2002-2003
ndiayma02,Mamadou N'Diaye,C,TOR,22,364,96,0,0,,43,96,0.448,2002-2003
nachbbo01,Boštjan Nachbar,SF,HOU,14,77,31,2,10,0.2,9,21,0.429,2002-2003
nailole01,Lee Nailon,SF,NYK,38,405,190,0,1,0.0,84,189,0.444,2002-2003
najered01,Eduardo Nájera,SF,DAL,48,1103,231,0,1,0.0,129,230,0.561,2002-2003
nashst01,Steve Nash*,PG,DAL,82,2711,1114,111,269,0.413,407,845,0.482,2002-2003
nestera01,Rasho Nesterović,C,MIN,77,2337,762,0,2,0.0,400,760,0.526,2002-2003
newblir01,Ira Newble,SF,ATL,73,1931,467,32,84,0.381,199,383,0.52,2002-2003
norrimo01,Moochie Norris,PG,HOU,82,1375,330,11,45,0.244,123,285,0.432,2002-2003
nowitdi01,Dirk Nowitzki,PF,DAL,80,3117,1489,148,390,0.379,542,1099,0.493,2002-2003
onealje01,Jermaine O'Neal,PF,IND,77,2864,1260,7,21,0.333,603,1239,0.487,2002-2003
onealsh01,Shaquille O'Neal*,C,LAL,67,2535,1211,0,0,,695,1211,0.574,2002-2003
oaklech01,Charles Oakley,C,WAS,42,514,55,0,0,,23,55,0.418,2002-2003
odomla01,Lamar Odom,SF,LAC,49,1679,611,42,129,0.326,226,482,0.469,2002-2003
okurme01,Mehmet Okur,PF,DET,72,1366,423,38,112,0.339,142,311,0.457,2002-2003
