PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
bealbr01,Bradley Beal,SG,WAS,82,2977,1484,199,530,0.375,484,954,0.507,2017-2018
beaslma01,Malik Beasley,SG,DEN,62,583,178,28,82,0.341,45,96,0.469,2017-2018
beaslmi01,Michael Beasley,PF,NYK,74,1653,807,34,86,0.395,375,721,0.52,2017-2018
belinma01,Marco Belinelli,SG,TOT,80,1947,764,149,395,0.377,188,369,0.509,2017-2018
belljo01,Jordan Bell,C,GSW,57,809,185,0,4,0.0,116,181,0.641,2017-2018
bembrde01,DeAndre' Bembry,SF,ATL,26,455,128,11,30,0.367,42,98,0.429,2017-2018
bendedr01,Dragan Bender,PF,PHO,82,2069,484,118,322,0.366,69,162,0.426,2017-2018
bertada01,Dāvis Bertāns,PF,SAS,77,1086,366,94,252,0.373,67,114,0.588,2017-2018
beverpa01,Patrick Beverley,SG,LAC,11,334,119,24,60,0.4,24,59,0.407,2017-2018
birchkh01,Khem Birch,C,ORL,42,578,126,0,0,,68,126,0.54,2017-2018
birdja01,Jabari Bird,SG,BOS,13,115,26,3,7,0.429,12,19,0.632,2017-2018
biyombi01,Bismack Biyombo,C,ORL,82,1495,352,0,1,0.0,183,351,0.521,2017-2018
bjeline01,Nemanja Bjelica,PF,MIN,67,1371,371,76,183,0.415,95,188,0.505,2017-2018
blackta01,Tarik Black,C,HOU,51,536,127,1,11,0.091,74,116,0.638,2017-2018
blakean01,Antonio Blakeney,SG,CHI,19,314,143,15,52,0.288,38,91,0.418,2017-2018
bledser01,Eric Bledsoe,PG,TOT,74,2322,989,125,360,0.347,343,629,0.545,2017-2018
blueva01,Vander Blue,SG,LAL,5,45,5,0,2,0.0,1,3,0.333,2017-2018
bogdabo01,Bogdan Bogdanović,SG,SAC,78,2175,772,129,329,0.392,215,443,0.485,2017-2018
bogdabo02,Bojan Bogdanović,SF,IND,80,2464,852,155,386,0.402,249,466,0.534,2017-2018
bogutan01,Andrew Bogut,C,LAL,24,216,25,0,0,,17,25,0.68,2017-2018
bolomjo01,Joel Bolomboy,PF,MIL,6,38,6,0,1,0.0,3,5,0.6,2017-2018
bookede01,Devin Booker,SG,PHO,54,1865,1054,147,384,0.383,308,670,0.46,2017-2018
booketr01,Trevor Booker,PF,TOT,68,1158,343,8,33,0.242,169,310,0.545,2017-2018
bouchch01,Chris Boucher,PF,GSW,1,1,1,0,1,0.0,0,0,,2017-2018
bradlav01,Avery Bradley,SG,TOT,46,1433,625,75,203,0.369,184,422,0.436,2017-2018
bradlto01,Tony Bradley,C,UTA,9,29,11,0,1,0.0,3,10,0.3,2017-2018
breweco01,Corey Brewer,SF,TOT,72,1208,316,31,110,0.282,111,206,0.539,2017-2018
brogdma01,Malcolm Brogdon,PG,MIL,48,1436,503,62,161,0.385,182,342,0.532,2017-2018
brookaa01,Aaron Brooks,PG,MIN,32,189,69,11,31,0.355,17,38,0.447,2017-2018
brookdi01,Dillon Brooks,SF,MEM,82,2350,772,94,264,0.356,246,508,0.484,2017-2018
brookma01,MarShon Brooks,SG,MEM,7,193,102,19,32,0.594,32,70,0.457,2017-2018
brownan02,Anthony Brown,SF,MIN,1,4,1,1,1,1.0,0,0,,2017-2018
brownbo02,Bobby Brown,PG,HOU,20,115,58,11,40,0.275,8,18,0.444,2017-2018
brownja02,Jaylen Brown,SG,BOS,70,2152,803,121,306,0.395,252,497,0.507,2017-2018
brownlo01,Lorenzo Brown,PG,TOR,14,139,34,2,12,0.167,12,22,0.545,2017-2018
brownma02,Markel Brown,SG,HOU,4,31,7,1,5,0.2,1,2,0.5,2017-2018
brownst02,Sterling Brown,SG,MIL,54,776,205,32,91,0.352,50,114,0.439,2017-2018
brussni01,Nicolás Brussino,SF,ATL,4,10,2,0,2,0.0,0,0,,2017-2018
bryanth01,Thomas Bryant,C,LAL,15,72,21,1,10,0.1,7,11,0.636,2017-2018
bullore01,Reggie Bullock,SF,DET,62,1732,546,125,281,0.445,142,265,0.536,2017-2018
burketr01,Trey Burke,PG,NYK,36,785,384,38,105,0.362,155,279,0.556,2017-2018
burksal01,Alec Burks,SG,UTA,64,1059,414,47,142,0.331,123,272,0.452,2017-2018
butleji01,Jimmy Butler,SG,MIN,59,2164,921,70,200,0.35,367,721,0.509,2017-2018
buyckdw01,Dwight Buycks,PG,DET,29,427,198,15,45,0.333,67,153,0.438,2017-2018
cabocbr01,Bruno Caboclo,SF,TOT,12,107,31,3,17,0.176,6,14,0.429,2017-2018
caldejo01,José Calderón,PG,CLE,57,914,185,45,97,0.464,48,88,0.545,2017-2018
caldwke01,Kentavious Caldwell-Pope,SG,LAL,74,2458,798,159,415,0.383,181,383,0.473,2017-2018
canaais01,Isaiah Canaan,PG,TOT,20,422,137,22,66,0.333,30,71,0.423,2017-2018
capelca01,Clint Capela,C,HOU,74,2034,676,0,1,0.0,441,675,0.653,2017-2018
carrode01,DeMarre Carroll,PF,BRK,73,2180,785,145,391,0.371,180,394,0.457,2017-2018
cartevi01,Vince Carter,SF,SAC,58,1026,283,57,165,0.345,57,118,0.483,2017-2018
cartemi01,Michael Carter-Williams,PG,CHO,52,835,229,14,59,0.237,62,170,0.365,2017-2018
carusal01,Alex Caruso,PG,LAL,37,562,116,13,43,0.302,37,73,0.507,2017-2018
casspom01,Omri Casspi,SF,GSW,53,740,207,10,22,0.455,110,185,0.595,2017-2018
caulewi01,Willie Cauley-Stein,C,SAC,73,2044,773,3,12,0.25,385,761,0.506,2017-2018
cavanty01,Tyler Cavanaugh,PF,ATL,39,518,152,32,89,0.36,35,63,0.556,2017-2018
chalmma01,Mario Chalmers,PG,MEM,66,1421,443,53,191,0.277,115,252,0.456,2017-2018
chandty01,Tyson Chandler,C,PHO,46,1151,187,0,0,,121,187,0.647,2017-2018
chandwi01,Wilson Chandler,SF,DEN,74,2346,631,88,246,0.358,193,385,0.501,2017-2018
chrisma01,Marquese Chriss,PF,PHO,72,1527,477,56,190,0.295,146,287,0.509,2017-2018
clarkia01,Ian Clark,SG,NOP,74,1455,495,62,195,0.318,160,300,0.533,2017-2018
clarkjo01,Jordan Clarkson,SG,TOT,81,1888,954,112,318,0.352,318,636,0.5,2017-2018
clavegi01,Gian Clavell,SG,DAL,7,64,18,6,15,0.4,0,3,0.0,2017-2018
clevean01,Antonius Cleveland,SG,TOT,17,123,21,3,4,0.75,5,17,0.294,2017-2018
collijo01,John Collins,PF,ATL,74,1785,545,16,47,0.34,298,498,0.598,2017-2018
colliza01,Zach Collins,C,POR,66,1045,289,35,113,0.31,80,176,0.455,2017-2018
colliky01,Kyle Collinsworth,SF,DAL,32,480,99,4,17,0.235,34,82,0.415,2017-2018
collida01,Darren Collison,PG,IND,69,2018,638,96,205,0.468,220,433,0.508,2017-2018
collini01,Nick Collison,PF,OKC,15,75,19,0,0,,13,19,0.684,2017-2018
conlemi01,Mike Conley,PG,MEM,12,373,168,24,77,0.312,40,91,0.44,2017-2018
connapa01,Pat Connaughton,SG,POR,82,1488,390,74,210,0.352,91,180,0.506,2017-2018
cookqu01,Quinn Cook,PG,GSW,33,740,252,46,104,0.442,76,148,0.514,2017-2018
cookech01,Charles Cooke,SG,NOP,13,38,14,1,8,0.125,1,6,0.167,2017-2018
cooleja01,Jack Cooley,PF,SAC,7,87,27,0,0,,13,27,0.481,2017-2018
costema01,Matt Costello,C,SAS,4,32,4,0,0,,2,4,0.5,2017-2018
couside01,DeMarcus Cousins,C,NOP,48,1737,864,104,294,0.354,302,570,0.53,2017-2018
covinro01,Robert Covington,SF,PHI,80,2532,836,203,550,0.369,142,286,0.497,2017-2018
crabbal01,Allen Crabbe,SG,BRK,75,2197,827,201,532,0.378,136,295,0.461,2017-2018
craigto01,Torrey Craig,SF,DEN,39,629,137,17,58,0.293,45,79,0.57,2017-2018
crawfja01,Jamal Crawford,SG,MIN,80,1653,742,104,314,0.331,204,428,0.477,2017-2018
crawfjo02,Jordan Crawford,SG,NOP,5,53,27,8,14,0.571,4,13,0.308,2017-2018
crowdja01,Jae Crowder,SF,TOT,80,2090,671,110,341,0.323,161,330,0.488,2017-2018
cunnida01,Dante Cunningham,SF,TOT,73,1562,364,58,168,0.345,106,196,0.541,2017-2018
curryst01,Stephen Curry,PG,GSW,51,1631,864,212,501,0.423,216,363,0.595,2017-2018
danietr01,Troy Daniels,SG,PHO,79,1622,575,183,458,0.4,49,117,0.419,2017-2018
davisan02,Anthony Davis,PF,NOP,75,2727,1462,55,162,0.34,725,1300,0.558,2017-2018
davisde01,Deyonta Davis,C,MEM,62,943,265,0,0,,161,265,0.608,2017-2018
davised01,Ed Davis,C,POR,78,1471,292,0,1,0.0,170,291,0.584,2017-2018
dedmode01,Dewayne Dedmon,C,ATL,62,1542,477,50,141,0.355,200,336,0.595,2017-2018
dekkesa01,Sam Dekker,PF,LAC,73,883,259,10,60,0.167,118,199,0.593,2017-2018
delanma01,Malcolm Delaney,PG,ATL,54,1014,285,46,124,0.371,63,161,0.391,2017-2018
dellama01,Matthew Dellavedova,PG,MIL,38,712,152,29,78,0.372,26,74,0.351,2017-2018
denglu01,Luol Deng,SF,LAL,1,13,2,0,0,,1,2,0.5,2017-2018
derozde01,DeMar DeRozan,SG,TOR,80,2711,1413,89,287,0.31,556,1126,0.494,2017-2018
diallch01,Cheick Diallo,PF,NOP,52,581,176,0,0,,102,176,0.58,2017-2018
dienggo01,Gorgui Dieng,C,MIN,79,1333,388,19,61,0.311,167,327,0.511,2017-2018
dinwisp01,Spencer Dinwiddie,PG,BRK,80,2306,838,141,433,0.326,183,405,0.452,2017-2018
dorsety01,Tyler Dorsey,SG,ATL,56,974,382,72,199,0.362,72,183,0.393,2017-2018
dotsoda01,Damyean Dotson,SG,NYK,44,474,161,22,68,0.324,50,93,0.538,2017-2018
doylemi01,Milton Doyle,SG,BRK,10,125,47,4,23,0.174,9,24,0.375,2017-2018
doziepj01,PJ Dozier,PG,OKC,2,3,2,0,0,,1,2,0.5,2017-2018
dragigo01,Goran Dragić,PG,MIA,75,2378,1075,111,300,0.37,373,775,0.481,2017-2018
drewla02,Larry Drew II,PG,TOT,10,70,24,3,9,0.333,4,15,0.267,2017-2018
drumman01,Andre Drummond,C,DET,78,2625,881,0,11,0.0,466,870,0.536,2017-2018
dudleja01,Jared Dudley,PF,PHO,48,686,122,29,80,0.363,19,42,0.452,2017-2018
dunnkr01,Kris Dunn,PG,CHI,52,1525,666,43,134,0.321,243,532,0.457,2017-2018
duranke01,Kevin Durant,SF,GSW,68,2325,1222,173,413,0.419,457,809,0.565,2017-2018
eddieja01,Jarell Eddie,SF,TOT,3,9,2,0,2,0.0,0,0,,2017-2018
ellenhe01,Henry Ellenson,PF,DET,38,329,146,20,60,0.333,33,86,0.384,2017-2018
ellinwa01,Wayne Ellington,SG,MIA,77,2041,700,227,579,0.392,58,121,0.479,2017-2018
embiijo01,Joel Embiid,C,PHI,63,1912,1056,66,214,0.308,444,842,0.527,2017-2018
ennisja01,James Ennis,SF,TOT,72,1604,384,51,153,0.333,131,231,0.567,2017-2018
ennisty01,Tyler Ennis,PG,LAL,54,683,224,14,56,0.25,80,168,0.476,2017-2018
evansja01,Jawun Evans,PG,LAC,48,778,253,15,54,0.278,74,199,0.372,2017-2018
evansje01,Jeremy Evans,SF,ATL,1,5,1,0,0,,1,1,1.0,2017-2018
evansty01,Tyreke Evans,PG,MEM,52,1607,809,114,286,0.399,252,523,0.482,2017-2018
exumda01,Dante Exum,PG,UTA,14,235,87,5,18,0.278,37,69,0.536,2017-2018
farieke01,Kenneth Faried,PF,DEN,32,461,148,0,1,0.0,76,147,0.517,2017-2018
favorde01,Derrick Favors,C,UTA,77,2153,702,14,63,0.222,381,639,0.596,2017-2018
feldeka01,Kay Felder,PG,TOT,16,140,70,4,19,0.211,17,51,0.333,2017-2018
feliccr01,Cristiano Felício,C,CHI,55,977,215,0,2,0.0,127,213,0.596,2017-2018
feltora01,Raymond Felton,PG,OKC,82,1365,552,81,230,0.352,143,322,0.444,2017-2018
fergute01,Terrance Ferguson,SG,OKC,61,763,169,40,120,0.333,30,49,0.612,2017-2018
ferreyo01,Yogi Ferrell,SG,DAL,82,2282,730,134,359,0.373,177,371,0.477,2017-2018
finnedo01,Dorian Finney-Smith,PF,DAL,21,448,121,20,67,0.299,26,54,0.481,2017-2018
forbebr01,Bryn Forbes,SG,SAS,80,1517,497,89,228,0.39,120,269,0.446,2017-2018
fournev01,Evan Fournier,SF,ORL,57,1837,802,127,335,0.379,241,467,0.516,2017-2018
foxde01,De'Aaron Fox,PG,SAC,73,2026,797,47,153,0.307,281,644,0.436,2017-2018
fraziti01,Tim Frazier,PG,WAS,59,838,172,17,56,0.304,51,116,0.44,2017-2018
fryech01,Channing Frye,C,TOT,53,695,212,39,115,0.339,65,97,0.67,2017-2018
fultzma01,Markelle Fultz,SG,PHI,14,253,111,0,1,0.0,45,110,0.409,2017-2018
gallida01,Danilo Gallinari,SF,LAC,21,671,256,36,111,0.324,66,145,0.455,2017-2018
gallola01,Langston Galloway,SG,DET,58,863,340,75,218,0.344,51,122,0.418,2017-2018
gasolma01,Marc Gasol,C,MEM,73,2408,1033,109,320,0.341,325,713,0.456,2017-2018
gasolpa01,Pau Gasol,C,SAS,77,1812,627,43,120,0.358,244,507,0.481,2017-2018
gayru01,Rudy Gay,PF,SAS,57,1231,537,37,118,0.314,216,419,0.516,2017-2018
georgpa01,Paul George,SF,OKC,79,2891,1340,244,609,0.401,332,731,0.454,2017-2018
georgma01,Marcus Georges-Hunt,SG,MIN,42,224,48,4,15,0.267,17,33,0.515,2017-2018
gibsojo01,Jonathan Gibson,PG,BOS,4,40,23,6,12,0.5,8,11,0.727,2017-2018
gibsota01,Taj Gibson,PF,MIN,82,2726,737,7,35,0.2,418,702,0.595,2017-2018
ginobma01,Manu Ginóbili,SG,SAS,65,1299,463,64,192,0.333,137,271,0.506,2017-2018
goberru01,Rudy Gobert,C,UTA,56,1816,444,0,0,,276,444,0.622,2017-2018
gordoaa01,Aaron Gordon,PF,ORL,58,1909,865,115,342,0.336,260,523,0.497,2017-2018
gordoer01,Eric Gordon,SG,HOU,69,2154,970,218,608,0.359,197,362,0.544,2017-2018
gortama01,Marcin Gortat,C,WAS,82,2075,560,0,0,,290,560,0.518,2017-2018
grahatr01,Treveon Graham,SG,CHO,63,1050,221,40,97,0.412,56,124,0.452,2017-2018
grantje01,Jerami Grant,PF,OKC,81,1647,456,32,110,0.291,212,346,0.613,2017-2018
grantje02,Jerian Grant,PG,CHI,74,1686,503,61,187,0.326,148,316,0.468,2017-2018
grayjo01,Josh Gray,PG,PHO,5,86,41,3,13,0.231,8,28,0.286,2017-2018
greenda02,Danny Green,SG,SAS,70,1791,561,116,320,0.363,101,241,0.419,2017-2018
greendr01,Draymond Green,PF,GSW,70,2287,619,77,256,0.301,204,363,0.562,2017-2018
greenge01,Gerald Green,SG,HOU,41,929,413,110,298,0.369,58,115,0.504,2017-2018
greenja01,JaMychal Green,PF,MEM,55,1542,488,43,127,0.339,180,361,0.499,2017-2018
greenje02,Jeff Green,PF,CLE,78,1828,618,53,170,0.312,242,448,0.54,2017-2018
griffbl01,Blake Griffin,PF,TOT,58,1970,996,111,322,0.345,325,674,0.482,2017-2018
hamilda02,Daniel Hamilton,SG,OKC,6,28,11,2,5,0.4,3,6,0.5,2017-2018
hardati02,Tim Hardaway Jr.,SG,NYK,57,1885,856,130,410,0.317,230,446,0.516,2017-2018
hardeja01,James Harden,SG,HOU,72,2551,1449,265,722,0.367,386,727,0.531,2017-2018
harklma01,Maurice Harkless,SF,POR,59,1264,297,49,118,0.415,98,179,0.547,2017-2018
harremo01,Montrezl Harrell,C,LAC,76,1293,548,1,7,0.143,347,541,0.641,2017-2018
harride01,Devin Harris,PG,TOT,71,1340,454,79,227,0.348,108,227,0.476,2017-2018
harriga01,Gary Harris,SG,DEN,67,2304,908,156,394,0.396,284,514,0.553,2017-2018
harrijo01,Joe Harris,SG,BRK,78,1975,621,150,358,0.419,155,263,0.589,2017-2018
harrito02,Tobias Harris,PF,TOT,80,2668,1221,183,445,0.411,379,776,0.488,2017-2018
harriaa01,Aaron Harrison,SG,DAL,9,233,69,9,43,0.209,10,26,0.385,2017-2018
harrian01,Andrew Harrison,PG,MEM,56,1326,429,47,142,0.331,134,287,0.467,2017-2018
harrish01,Shaquille Harrison,PG,PHO,23,384,124,6,26,0.231,53,98,0.541,2017-2018
hartjo01,Josh Hart,SG,LAL,63,1461,375,78,197,0.396,98,178,0.551,2017-2018
hasleud01,Udonis Haslem,C,MIA,14,72,15,1,8,0.125,2,7,0.286,2017-2018
hayesni01,Nigel Hayes,SF,TOT,9,122,33,4,16,0.25,7,17,0.412,2017-2018
haywago01,Gordon Hayward,SF,BOS,1,5,2,0,1,0.0,1,1,1.0,2017-2018
hearnre01,Reggie Hearn,SG,DET,3,7,2,1,2,0.5,0,0,,2017-2018
henrymy01,Myke Henry,SF,MEM,20,378,109,19,58,0.328,22,51,0.431,2017-2018
hensojo01,John Henson,C,MIL,76,1970,502,1,7,0.143,286,495,0.578,2017-2018
hernaju01,Juan Hernangómez,PF,DEN,25,277,75,14,50,0.28,15,25,0.6,2017-2018
hernawi01,Willy Hernangómez,C,TOT,48,495,164,5,12,0.417,86,152,0.566,2017-2018
hezonma01,Mario Hezonja,SF,ORL,75,1657,617,90,267,0.337,183,350,0.523,2017-2018
hicksis01,Isaiah Hicks,PF,NYK,18,240,72,2,9,0.222,31,63,0.492,2017-2018
hieldbu01,Buddy Hield,SG,SAC,80,2024,933,176,408,0.431,240,525,0.457,2017-2018
hilarne01,Nenê,C,HOU,52,758,239,0,2,0.0,136,237,0.574,2017-2018
hillge01,George Hill,PG,TOT,67,1812,513,85,205,0.415,151,308,0.49,2017-2018
hillso01,Solomon Hill,SF,NOP,12,187,41,4,21,0.19,7,20,0.35,2017-2018
hillida01,Darrun Hilliard,SG,SAS,14,95,19,0,6,0.0,5,13,0.385,2017-2018
holidjr01,Jrue Holiday,SG,NOP,81,2927,1244,120,356,0.337,495,888,0.557,2017-2018
holidju01,Justin Holiday,SG,CHI,72,2265,782,161,449,0.359,129,333,0.387,2017-2018
hollajo02,John Holland,SF,CLE,24,174,59,11,36,0.306,6,23,0.261,2017-2018
holliro01,Rondae Hollis-Jefferson,SF,BRK,68,1920,724,13,54,0.241,329,670,0.491,2017-2018
holmeri01,Richaun Holmes,C,PHI,48,746,241,4,31,0.129,131,210,0.624,2017-2018
hoodro01,Rodney Hood,SG,TOT,60,1616,751,127,333,0.381,195,418,0.467,2017-2018
hopsosc01,Scotty Hopson,SG,DAL,1,8,1,0,0,,0,1,0.0,2017-2018
horfoal01,Al Horford,C,BOS,72,2277,753,97,226,0.429,271,527,0.514,2017-2018
houseda01,Danuel House,SG,PHO,23,403,129,15,58,0.259,41,71,0.577,2017-2018
howardw01,Dwight Howard,C,CHO,81,2463,911,1,7,0.143,505,904,0.559,2017-2018
huestjo01,Josh Huestis,PF,OKC,69,982,182,33,115,0.287,27,67,0.403,2017-2018
hunterj01,R.J. Hunter,SG,HOU,5,45,20,3,14,0.214,4,6,0.667,2017-2018
huntevi01,Vince Hunter,PF,MEM,4,7,5,0,0,,3,5,0.6,2017-2018
ibakase01,Serge Ibaka,PF,TOR,76,2093,784,107,297,0.36,272,487,0.559,2017-2018
iguodan01,Andre Iguodala,SF,GSW,64,1622,320,33,117,0.282,115,203,0.567,2017-2018
ilyaser01,Ersan İlyasova,PF,TOT,69,1729,613,91,253,0.36,186,360,0.517,2017-2018
inglejo01,Joe Ingles,SF,UTA,82,2578,718,204,464,0.44,131,254,0.516,2017-2018
ingraan01,Andre Ingram,SG,LAL,2,64,17,5,9,0.556,3,8,0.375,2017-2018
ingrabr01,Brandon Ingram,SF,LAL,59,1975,761,41,105,0.39,317,656,0.483,2017-2018
irvinky01,Kyrie Irving,PG,BOS,60,1931,1087,166,407,0.408,368,680,0.541,2017-2018
isaacjo01,Jonathan Isaac,PF,ORL,27,536,145,16,46,0.348,39,99,0.394,2017-2018
iwundwe01,Wesley Iwundu,SF,ORL,62,1020,218,9,46,0.196,84,172,0.488,2017-2018
jackja01,Jarrett Jack,PG,NYK,62,1548,443,25,86,0.291,164,357,0.459,2017-2018
jacksaa01,Aaron Jackson,PG,HOU,1,35,9,1,4,0.25,2,5,0.4,2017-2018
jacksde01,Demetrius Jackson,PG,TOT,15,80,18,1,7,0.143,6,11,0.545,2017-2018
jacksjo02,Josh Jackson,SF,PHO,77,1959,932,57,217,0.263,332,715,0.464,2017-2018
jacksju01,Justin Jackson,SF,SAC,68,1506,419,57,185,0.308,128,234,0.547,2017-2018
jacksre01,Reggie Jackson,PG,DET,45,1201,577,52,169,0.308,194,408,0.475,2017-2018
jamesle01,LeBron James,PF,CLE,82,3026,1580,149,406,0.367,708,1174,0.603,2017-2018
jamesmi02,Mike James,PG,TOT,36,687,321,26,98,0.265,97,223,0.435,2017-2018
jeffeal01,Al Jefferson,C,IND,36,484,208,0,3,0.0,111,205,0.541,2017-2018
jefferi01,Richard Jefferson,SF,DEN,20,163,27,2,7,0.286,10,20,0.5,2017-2018
jennibr01,Brandon Jennings,PG,MIL,14,205,72,9,33,0.273,18,39,0.462,2017-2018
jerebjo01,Jonas Jerebko,PF,UTA,74,1134,341,65,157,0.414,94,184,0.511,2017-2018
johnsam01,Amir Johnson,C,PHI,74,1171,260,10,32,0.313,130,228,0.57,2017-2018
johnsbr02,Brice Johnson,PF,TOT,18,98,42,0,1,0.0,20,41,0.488,2017-2018
johnsda04,Dakari Johnson,C,OKC,31,161,39,0,0,,22,39,0.564,2017-2018
johnsja01,James Johnson,PF,MIA,73,1943,614,57,185,0.308,252,429,0.587,2017-2018
johnsjo02,Joe Johnson,SF,TOT,55,1205,360,40,145,0.276,106,215,0.493,2017-2018
johnsom01,Omari Johnson,PF,MEM,4,75,21,4,12,0.333,5,9,0.556,2017-2018
johnsst04,Stanley Johnson,SF,DET,69,1894,560,67,234,0.286,143,326,0.439,2017-2018
johnsty01,Tyler Johnson,PG,MIA,72,2052,711,119,324,0.367,190,387,0.491,2017-2018
johnswe01,Wesley Johnson,SF,LAC,74,1486,368,60,177,0.339,90,191,0.471,2017-2018
jokicni01,Nikola Jokić,C,DEN,75,2443,1010,111,280,0.396,393,730,0.538,2017-2018
jonesda03,Damian Jones,C,GSW,15,89,22,0,0,,11,22,0.5,2017-2018
jonesde02,Derrick Jones Jr.,SF,TOT,20,245,53,3,18,0.167,18,35,0.514,2017-2018
jonesja04,Jalen Jones,SF,TOT,16,181,68,10,26,0.385,16,42,0.381,2017-2018
jonesty01,Tyus Jones,PG,MIN,82,1467,328,45,129,0.349,105,199,0.528,2017-2018
jordade01,DeAndre Jordan,C,LAC,77,2424,578,0,0,,373,578,0.645,2017-2018
josepco01,Cory Joseph,PG,IND,82,2210,604,67,190,0.353,189,414,0.457,2017-2018
kaminfr01,Frank Kaminsky,PF,CHO,79,1835,716,104,274,0.38,203,442,0.459,2017-2018
kanteen01,Enes Kanter,C,NYK,71,1830,713,0,2,0.0,422,711,0.594,2017-2018
kennalu01,Luke Kennard,SG,DET,73,1463,465,81,195,0.415,125,270,0.463,2017-2018
kiddgmi01,Michael Kidd-Gilchrist,SF,CHO,74,1850,560,0,2,0.0,282,558,0.505,2017-2018
kilpase01,Sean Kilpatrick,SG,TOT,52,640,294,46,144,0.319,64,150,0.427,2017-2018
klebima01,Maxi Kleber,PF,DAL,72,1206,309,40,128,0.313,111,181,0.613,2017-2018
korkmfu01,Furkan Korkmaz,SG,PHI,14,80,28,5,17,0.294,3,11,0.273,2017-2018
kornelu01,Luke Kornet,PF,NYK,20,326,125,28,79,0.354,21,46,0.457,2017-2018
korveky01,Kyle Korver,SG,CLE,73,1574,484,164,376,0.436,58,108,0.537,2017-2018
koufoko01,Kosta Koufos,C,SAC,71,1391,389,0,0,,222,389,0.571,2017-2018
kuzmaky01,Kyle Kuzma,PF,LAL,77,2401,1039,159,434,0.366,309,605,0.511,2017-2018
