PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
boothca01,Calvin Booth,C,TOT,51,451,108,0,1,0.0,49,107,0.458,2004-2005
boozeca01,Carlos Boozer,PF,UTA,51,1772,693,0,1,0.0,361,692,0.522,2004-2005
borchcu01,Curtis Borchardt,C,UTA,67,859,172,0,0,,74,172,0.43,2004-2005
boshch01,Chris Bosh*,PF,TOR,81,3017,1005,3,10,0.3,470,995,0.472,2004-2005
bowenbr01,Bruce Bowen,SF,SAS,82,2627,598,102,253,0.403,149,345,0.432,2004-2005
bowenry01,Ryan Bowen,SF,HOU,66,604,111,3,6,0.5,44,105,0.419,2004-2005
boykiea01,Earl Boykins,PG,DEN,82,2162,824,56,166,0.337,284,658,0.432,2004-2005
bradlmi01,Michael Bradley,PF,TOT,18,119,24,0,1,0.0,15,23,0.652,2004-2005
bradlsh01,Shawn Bradley,C,DAL,77,885,186,0,0,,84,186,0.452,2004-2005
braggto01,Torraye Braggs,PF,HOU,7,24,7,0,0,,3,7,0.429,2004-2005
brandel01,Elton Brand,PF,LAC,81,3001,1251,0,3,0.0,629,1248,0.504,2004-2005
breweja01,Jamison Brewer,PG,NYK,18,185,37,3,15,0.2,8,22,0.364,2004-2005
brezepr01,Primož Brezec,C,CHA,72,2276,756,0,0,,387,756,0.512,2004-2005
brownda02,Damone Brown,SF,WAS,14,152,62,4,11,0.364,19,51,0.373,2004-2005
brownde02,Devin Brown,SG,SAS,67,1238,409,45,121,0.372,128,288,0.444,2004-2005
brownke01,Kedrick Brown,SF,PHI,8,55,6,0,3,0.0,2,3,0.667,2004-2005
brownkw01,Kwame Brown,PF,WAS,42,908,237,0,0,,109,237,0.46,2004-2005
brownpj01,P.J. Brown,PF,NOH,82,2817,758,0,0,,338,758,0.446,2004-2005
brownti01,Tierre Brown,PG,LAL,76,1066,348,26,72,0.361,98,276,0.355,2004-2005
brunsri01,Rick Brunson,PG,LAC,80,1945,442,48,130,0.369,118,312,0.378,2004-2005
bryanko01,Kobe Bryant*,SG,LAL,66,2689,1324,131,387,0.339,442,937,0.472,2004-2005
buckngr01,Greg Buckner,SG,DEN,70,1522,303,49,121,0.405,111,182,0.61,2004-2005
buforro01,Rodney Buford,SF,NJN,64,1313,489,34,108,0.315,153,381,0.402,2004-2005
burksan01,Antonio Burks,PG,MEM,24,219,60,3,11,0.273,25,49,0.51,2004-2005
butleca01,Caron Butler,SF,LAL,77,2746,991,38,125,0.304,403,866,0.465,2004-2005
butleja01,Jackie Butler,C,NYK,3,5,4,0,0,,4,4,1.0,2004-2005
butlera01,Rasual Butler,SF,MIA,65,1203,409,57,153,0.373,106,256,0.414,2004-2005
cabarza01,Žarko Čabarkapa,PF,TOT,40,475,177,13,36,0.361,73,141,0.518,2004-2005
cambyma01,Marcus Camby,C,DEN,66,2015,600,0,4,0.0,279,596,0.468,2004-2005
campbel01,Elden Campbell,C,TOT,40,390,123,0,2,0.0,39,121,0.322,2004-2005
cardibr01,Brian Cardinal,PF,MEM,58,1433,432,44,125,0.352,116,307,0.378,2004-2005
carlige01,Geno Carlisle,SG,POR,6,16,3,0,0,,2,3,0.667,2004-2005
carroma01,Matt Carroll,SG,CHA,25,430,180,13,39,0.333,57,141,0.404,2004-2005
cartean01,Anthony Carter,PG,MIN,66,742,177,2,17,0.118,70,160,0.438,2004-2005
cartevi01,Vince Carter,SF,TOT,77,2828,1541,127,313,0.406,569,1228,0.463,2004-2005
cassesa01,Sam Cassell,PG,MIN,59,1522,687,27,103,0.262,292,584,0.5,2004-2005
catoke01,Kelvin Cato,C,ORL,62,1525,297,0,0,,160,297,0.539,2004-2005
chalmli01,Lionel Chalmers,PG,LAC,36,433,125,12,49,0.245,30,76,0.395,2004-2005
chandty01,Tyson Chandler,C,CHI,80,2189,419,0,2,0.0,207,417,0.496,2004-2005
cheanca01,Calbert Cheaney,SG,GSW,55,951,265,0,3,0.0,113,262,0.431,2004-2005
childjo01,Josh Childress,SG,ATL,80,2376,642,13,56,0.232,289,586,0.493,2004-2005
chrisdo01,Doug Christie,SG,TOT,52,1525,332,15,62,0.242,115,270,0.426,2004-2005
claxtsp01,Speedy Claxton,PG,TOT,62,1866,611,11,61,0.18,246,550,0.447,2004-2005
cleavma01,Mateen Cleaves,PG,SEA,14,65,14,0,2,0.0,5,12,0.417,2004-2005
colemde01,Derrick Coleman,C,DET,5,50,14,0,2,0.0,3,12,0.25,2004-2005
collija02,Jason Collier,C,ATL,70,942,376,6,14,0.429,168,362,0.464,2004-2005
collija03,Jarron Collins,C,UTA,50,961,157,0,1,0.0,65,156,0.417,2004-2005
collija04,Jason Collins,C,NJN,80,2542,451,2,6,0.333,184,445,0.413,2004-2005
collini01,Nick Collison,C,SEA,82,1396,354,0,3,0.0,190,351,0.541,2004-2005
cookbr01,Brian Cook,C,LAL,72,1087,422,78,199,0.392,98,223,0.439,2004-2005
cookom01,Omar Cook,PG,TOR,5,74,24,0,4,0.0,10,20,0.5,2004-2005
crawfja01,Jamal Crawford,SG,NYK,70,2688,1097,185,512,0.361,252,585,0.431,2004-2005
croshau01,Austin Croshere,PF,IND,73,1827,497,45,174,0.259,143,323,0.443,2004-2005
curryed01,Eddy Curry,C,CHI,63,1808,730,0,0,,393,730,0.538,2004-2005
currymi01,Michael Curry,SF,IND,18,249,29,0,0,,13,29,0.448,2004-2005
dalemsa01,Samuel Dalembert,C,PHI,72,1785,477,0,0,,250,477,0.524,2004-2005
dampier01,Erick Dampier,C,DAL,59,1609,367,0,3,0.0,202,364,0.555,2004-2005
daniean01,Antonio Daniels,PG,SEA,75,2026,623,49,165,0.297,224,458,0.489,2004-2005
danieer01,Erik Daniels,SF,SAC,21,72,18,1,2,0.5,5,16,0.313,2004-2005
daniema01,Marquis Daniels,SG,DAL,60,1412,504,7,35,0.2,213,469,0.454,2004-2005
davisan01,Antonio Davis,PF,CHI,72,1843,419,0,0,,193,419,0.461,2004-2005
davisba01,Baron Davis,PG,TOT,46,1581,752,118,354,0.333,173,398,0.435,2004-2005
davisda01,Dale Davis,C,TOT,61,1307,234,0,0,,112,234,0.479,2004-2005
davisjo02,Josh Davis,PF,PHI,42,328,111,19,53,0.358,23,58,0.397,2004-2005
davisri01,Ricky Davis,SG,BOS,82,2696,1041,61,180,0.339,420,861,0.488,2004-2005
declean01,Andrew DeClercq,C,ORL,8,49,9,0,0,,4,9,0.444,2004-2005
delfica01,Carlos Delfino,SG,DET,30,459,117,9,35,0.257,33,82,0.402,2004-2005
delkto01,Tony Delk,SG,ATL,56,1340,591,72,202,0.356,174,389,0.447,2004-2005
denglu01,Luol Deng,SF,CHI,61,1663,645,31,117,0.265,249,528,0.472,2004-2005
diawbo01,Boris Diaw,SG,ATL,66,1201,294,9,50,0.18,115,244,0.471,2004-2005
dickada01,Dan Dickau,PG,TOT,71,2090,756,85,245,0.347,221,511,0.432,2004-2005
dickeka01,Kaniel Dickens,SF,NJN,11,61,14,3,9,0.333,1,5,0.2,2004-2005
diopde01,DeSagana Diop,C,CLE,39,306,69,0,2,0.0,20,67,0.299,2004-2005
divacvl01,Vlade Divac*,C,LAL,15,130,31,0,0,,13,31,0.419,2004-2005
dixonju01,Juan Dixon,SG,WAS,63,1054,447,48,147,0.327,138,300,0.46,2004-2005
doleami01,Michael Doleac,C,MIA,80,1175,331,0,2,0.0,148,329,0.45,2004-2005
doolike01,Keyon Dooling,PG,MIA,74,1184,345,19,75,0.253,120,270,0.444,2004-2005
drobnpr01,Predrag Drobnjak,C,ATL,71,1435,543,25,71,0.352,213,472,0.451,2004-2005
duhonch01,Chris Duhon,PG,CHI,82,2177,488,94,265,0.355,78,223,0.35,2004-2005
duncati01,Tim Duncan*,PF,SAS,66,2203,1042,3,9,0.333,514,1033,0.498,2004-2005
dunlemi02,Mike Dunleavy,SF,GSW,79,2570,905,107,276,0.388,301,629,0.479,2004-2005
duprero01,Ronald Dupree,SF,DET,47,472,127,1,2,0.5,60,125,0.48,2004-2005
ebind01,Ndudi Ebi,SG,MIN,2,54,21,0,1,0.0,11,20,0.55,2004-2005
edwarco01,Corsley Edwards,C,NOH,10,110,31,0,0,,10,31,0.323,2004-2005
edwarjo01,John Edwards,C,IND,25,139,30,0,0,,11,30,0.367,2004-2005
eisleho01,Howard Eisley,PG,UTA,74,1428,405,27,103,0.262,134,302,0.444,2004-2005
ekeziob01,Obinna Ekezie,C,ATL,42,732,182,0,1,0.0,79,181,0.436,2004-2005
elsonfr01,Francisco Elson,C,DEN,67,939,216,1,3,0.333,100,213,0.469,2004-2005
elyme01,Melvin Ely,PF,CHA,79,1649,526,0,0,,227,526,0.432,2004-2005
emmetan01,Andre Emmett,SG,MEM,8,28,6,0,0,,2,6,0.333,2004-2005
evansma01,Maurice Evans,SG,SAC,65,1233,373,27,82,0.329,138,291,0.474,2004-2005
evansre01,Reggie Evans,PF,SEA,79,1881,275,0,2,0.0,131,273,0.48,2004-2005
finlemi01,Michael Finley,SG,DAL,64,2358,907,116,285,0.407,271,622,0.436,2004-2005
fishede01,Derek Fisher,PG,GSW,74,2222,755,108,291,0.371,189,464,0.407,2004-2005
fizerma01,Marcus Fizer,PF,MIL,54,903,292,0,6,0.0,133,286,0.465,2004-2005
florelu01,Luis Flores,PG,TOT,16,77,29,5,10,0.5,9,19,0.474,2004-2005
fortsda01,Danny Fortson,C,SEA,62,1047,226,0,0,,118,226,0.522,2004-2005
fosteje01,Jeff Foster,C,IND,61,1594,324,0,5,0.0,168,319,0.527,2004-2005
fowlktr01,Tremaine Fowlkes,SF,IND,8,56,17,1,3,0.333,8,14,0.571,2004-2005
foylead01,Adonal Foyle,C,GSW,78,1700,311,0,0,,156,311,0.502,2004-2005
frahmri01,Richie Frahm,SG,POR,43,499,140,31,80,0.388,25,60,0.417,2004-2005
francst01,Steve Francis,PG,ORL,78,2978,1330,38,127,0.299,525,1203,0.436,2004-2005
freijma01,Matt Freije,PF,NOH,23,441,127,14,54,0.259,23,73,0.315,2004-2005
fundela01,Lawrence Funderburke,PF,CHI,2,21,6,0,0,,3,6,0.5,2004-2005
gadzuda01,Dan Gadzuric,C,MIL,81,1783,451,0,0,,243,451,0.539,2004-2005
gainere01,Reece Gaines,PG,TOT,21,187,50,4,14,0.286,13,36,0.361,2004-2005
garcial01,Alex Garcia,SG,NOH,8,146,52,5,18,0.278,13,34,0.382,2004-2005
garneke01,Kevin Garnett*,PF,MIN,82,3121,1360,6,25,0.24,677,1335,0.507,2004-2005
garripa01,Pat Garrity,PF,ORL,71,955,306,49,147,0.333,74,159,0.465,2004-2005
gasolpa01,Pau Gasol,PF,MEM,56,1790,695,1,6,0.167,356,689,0.517,2004-2005
georgde01,Devean George,SF,LAL,15,306,104,21,58,0.362,16,46,0.348,2004-2005
gilled01,Eddie Gill,PG,IND,73,1021,242,36,117,0.308,45,125,0.36,2004-2005
gillke01,Kendall Gill,SG,MIL,14,284,80,3,9,0.333,29,71,0.408,2004-2005
ginobma01,Manu Ginóbili,SG,SAS,74,2193,780,97,258,0.376,270,522,0.517,2004-2005
giricgo01,Gordan Giriček,SG,UTA,81,1660,632,38,105,0.362,245,527,0.465,2004-2005
glovedi01,Dion Glover,SG,SAS,7,68,22,1,8,0.125,7,14,0.5,2004-2005
goldwan01,Anthony Goldwire,PG,TOT,33,537,136,32,80,0.4,25,56,0.446,2004-2005
goodedr01,Drew Gooden,PF,CLE,82,2523,943,5,28,0.179,459,915,0.502,2004-2005
gordobe01,Ben Gordon,SG,CHI,82,2002,1056,134,331,0.405,300,725,0.414,2004-2005
grantbr01,Brian Grant,C,LAL,69,1136,209,0,0,,103,209,0.493,2004-2005
greenwi01,Willie Green,SG,PHI,57,1066,423,30,105,0.286,125,318,0.393,2004-2005
griffad01,Adrian Griffin,SF,CHI,69,667,161,2,9,0.222,56,152,0.368,2004-2005
griffed01,Eddie Griffin,PF,MIN,70,1492,522,67,204,0.328,135,318,0.425,2004-2005
guglito01,Tom Gugliotta,PF,TOT,47,966,241,8,26,0.308,91,215,0.423,2004-2005
haislma01,Marcus Haislip,PF,IND,9,106,38,0,1,0.0,13,37,0.351,2004-2005
hamda01,Darvin Ham,SF,DET,47,275,37,0,0,,17,37,0.459,2004-2005
hamilri01,Richard Hamilton,SG,DET,76,2926,1160,36,118,0.305,474,1042,0.455,2004-2005
hamilze01,Zendon Hamilton,C,MIL,16,159,32,0,0,,11,32,0.344,2004-2005
handlbe01,Ben Handlogten,C,UTA,21,297,83,0,1,0.0,43,82,0.524,2004-2005
hardaan01,Anfernee Hardaway,SF,NYK,37,894,260,15,50,0.3,95,210,0.452,2004-2005
harprma01,Matt Harpring,SF,UTA,78,2584,855,9,43,0.209,409,812,0.504,2004-2005
harrial01,Al Harrington,SF,ATL,66,2550,986,16,74,0.216,437,912,0.479,2004-2005
harriju01,Junior Harrington,SG,NOH,29,550,178,6,19,0.316,58,159,0.365,2004-2005
harriot01,Othella Harrington,PF,CHI,70,1271,424,0,0,,217,424,0.512,2004-2005
harride01,Devin Harris,PG,DAL,76,1173,366,44,131,0.336,113,235,0.481,2004-2005
harrilu01,Lucious Harris,SG,CLE,73,1128,299,21,65,0.323,97,234,0.415,2004-2005
harrida01,David Harrison,C,IND,43,760,184,0,0,,106,184,0.576,2004-2005
hartja01,Jason Hart,PG,CHA,74,1887,573,35,95,0.368,222,478,0.464,2004-2005
harvedo01,Donnell Harvey,PF,NJN,3,16,2,0,0,,2,2,1.0,2004-2005
hasleud01,Udonis Haslem,PF,MIA,80,2675,641,0,4,0.0,346,637,0.543,2004-2005
hassetr01,Trenton Hassell,SG,MIN,82,2068,475,1,11,0.091,224,464,0.483,2004-2005
hayesja01,Jarvis Hayes,SF,WAS,54,1560,530,42,123,0.341,164,407,0.403,2004-2005
haywobr01,Brendan Haywood,C,WAS,68,1865,427,0,0,,239,427,0.56,2004-2005
hendeal01,Alan Henderson,PF,DAL,78,1203,220,0,2,0.0,116,218,0.532,2004-2005
hilarne01,Nenê,C,DEN,55,1317,386,0,2,0.0,194,384,0.505,2004-2005
hillgr01,Grant Hill*,SF,ORL,67,2338,1015,3,13,0.231,514,1002,0.513,2004-2005
hinriki01,Kirk Hinrich,PG,CHI,77,2800,1122,145,408,0.355,300,714,0.42,2004-2005
hoibefr01,Fred Hoiberg,SG,MIN,76,1272,284,70,145,0.483,69,139,0.496,2004-2005
horryro01,Robert Horry,PF,SAS,75,1396,375,51,138,0.37,106,237,0.447,2004-2005
houseed01,Eddie House,PG,TOT,68,891,366,44,97,0.454,121,269,0.45,2004-2005
houstal01,Allan Houston,SG,NYK,20,532,205,31,80,0.388,54,125,0.432,2004-2005
howardw01,Dwight Howard,PF,ORL,82,2670,677,0,2,0.0,352,675,0.521,2004-2005
howarjo01,Josh Howard,SF,DAL,76,2446,793,34,115,0.296,343,678,0.506,2004-2005
howarju01,Juwan Howard,PF,HOU,61,1624,541,0,1,0.0,244,540,0.452,2004-2005
hudsotr01,Troy Hudson,PG,MIN,79,1729,664,89,258,0.345,177,406,0.436,2004-2005
hughela01,Larry Hughes,SG,WAS,61,2358,1086,59,209,0.282,408,877,0.465,2004-2005
humphry01,Ryan Humphrey,SF,MEM,35,317,103,0,2,0.0,42,101,0.416,2004-2005
humphkr01,Kris Humphries,PF,UTA,67,873,287,2,6,0.333,114,281,0.406,2004-2005
huntebr01,Brandon Hunter,PF,ORL,31,224,73,0,0,,37,73,0.507,2004-2005
hunteli01,Lindsey Hunter,SG,DET,76,1144,302,23,84,0.274,85,218,0.39,2004-2005
huntest01,Steven Hunter,C,PHO,76,1046,220,0,1,0.0,135,219,0.616,2004-2005
iguodan01,Andre Iguodala,SG,PHI,82,2686,546,47,142,0.331,222,404,0.55,2004-2005
ilgauzy01,Zydrunas Ilgauskas,C,CLE,78,2615,979,2,7,0.286,456,972,0.469,2004-2005
mbengdj01,D.J. Mbenga,C,DAL,15,58,14,0,0,,6,14,0.429,2004-2005
iversal01,Allen Iverson*,PG,PHI,75,3174,1818,104,338,0.308,667,1480,0.451,2004-2005
iveyro01,Royal Ivey,PG,ATL,62,809,198,3,9,0.333,82,189,0.434,2004-2005
jacksbo01,Bobby Jackson,SG,SAC,25,536,255,33,96,0.344,76,159,0.478,2004-2005
jacksje01,Jermaine Jackson,SG,NYK,21,230,33,0,2,0.0,17,31,0.548,2004-2005
jacksji01,Jim Jackson,SF,TOT,64,1987,582,122,295,0.414,126,287,0.439,2004-2005
jackslu02,Luke Jackson,SF,CLE,10,43,27,4,6,0.667,6,21,0.286,2004-2005
jacksma02,Marc Jackson,C,PHI,81,1976,731,0,2,0.0,340,729,0.466,2004-2005
jacksst02,Stephen Jackson,SF,IND,51,1806,819,103,286,0.36,227,533,0.426,2004-2005
jacobca01,Casey Jacobsen,SG,TOT,84,1798,408,66,177,0.373,99,231,0.429,2004-2005
jamesje01,Jerome James,C,SEA,80,1330,342,0,2,0.0,174,340,0.512,2004-2005
jamesle01,LeBron James,SF,CLE,80,3388,1684,108,308,0.351,687,1376,0.499,2004-2005
jamesmi01,Mike James,PG,TOT,74,1859,751,100,259,0.386,231,492,0.47,2004-2005
jamisan01,Antawn Jamison,PF,WAS,68,2605,1189,71,208,0.341,448,981,0.457,2004-2005
jaricma01,Marko Jarić,PG,LAC,50,1656,457,56,151,0.371,133,306,0.435,2004-2005
jeffeal01,Al Jefferson,PF,BOS,71,1051,369,0,3,0.0,195,366,0.533,2004-2005
jefferi01,Richard Jefferson,SF,NJN,33,1355,564,30,89,0.337,208,475,0.438,2004-2005
jeffrja01,Jared Jeffries,SF,WAS,77,2007,434,16,51,0.314,187,383,0.488,2004-2005
jenkiho01,Horace Jenkins,PG,DET,15,104,45,0,9,0.0,15,36,0.417,2004-2005
johnsbr01,Britton Johnsen,SF,IND,6,87,22,0,4,0.0,6,18,0.333,2004-2005
johnsan02,Anthony Johnson,PG,IND,63,1747,456,41,108,0.38,162,348,0.466,2004-2005
johnsde03,DerMarr Johnson,SG,DEN,71,1232,371,53,148,0.358,132,223,0.592,2004-2005
johnser02,Ervin Johnson,C,MIN,46,410,54,1,1,1.0,27,53,0.509,2004-2005
johnsjo02,Joe Johnson,SF,PHO,82,3240,1179,177,370,0.478,367,809,0.454,2004-2005
johnsli01,Linton Johnson,SF,SAS,2,15,2,0,1,0.0,0,1,0.0,2004-2005
jonesda02,Dahntay Jones,SG,MEM,52,649,190,23,60,0.383,60,130,0.462,2004-2005
jonesda01,Damon Jones,PG,MIA,82,2576,726,225,521,0.432,106,205,0.517,2004-2005
jonesed02,Eddie Jones,SF,MIA,80,2839,820,142,382,0.372,209,438,0.477,2004-2005
jonesfr01,Fred Jones,SG,IND,77,2268,647,87,229,0.38,188,418,0.45,2004-2005
jonesja02,James Jones,SF,IND,75,1330,318,66,166,0.398,60,152,0.395,2004-2005
jonesju01,Jumaine Jones,SF,LAL,76,1830,486,102,261,0.391,108,225,0.48,2004-2005
jonesma03,Mark Jones,SF,ORL,10,116,31,0,4,0.0,9,27,0.333,2004-2005
kamanch01,Chris Kaman,C,LAC,63,1632,495,0,1,0.0,246,494,0.498,2004-2005
kaponja01,Jason Kapono,SF,CHA,81,1491,671,80,194,0.412,189,477,0.396,2004-2005
kasunma01,Mario Kasun,C,ORL,45,356,98,0,1,0.0,47,97,0.485,2004-2005
khryavi01,Viktor Khryapa,SF,POR,32,523,124,4,11,0.364,50,113,0.442,2004-2005
kiddja01,Jason Kidd*,PG,NJN,66,2435,855,129,358,0.36,211,497,0.425,2004-2005
kirilan01,Andrei Kirilenko,PF,UTA,41,1349,420,23,77,0.299,184,343,0.536,2004-2005
kittlke01,Kerry Kittles,SG,LAC,11,243,73,7,21,0.333,21,52,0.404,2004-2005
knighbr02,Brandin Knight,PG,HOU,1,3,1,0,0,,0,1,0.0,2004-2005
knighbr01,Brevin Knight,PG,CHA,66,1944,587,3,20,0.15,245,567,0.432,2004-2005
korveky01,Kyle Korver,SF,PHI,82,2667,759,226,558,0.405,91,201,0.453,2004-2005
krstine01,Nenad Krstić,PF,NJN,75,1965,570,0,2,0.0,281,568,0.495,2004-2005
kukocto01,Toni Kukoč*,SF,MIL,53,1099,256,42,116,0.362,63,140,0.45,2004-2005
kutluib01,Ibo Kutluay,SG,SEA,5,12,1,0,0,,0,1,0.0,2004-2005
laettch01,Christian Laettner,PF,MIA,49,739,184,1,7,0.143,106,177,0.599,2004-2005
lafrera01,Raef LaFrentz,PF,BOS,80,2196,688,82,225,0.364,259,463,0.559,2004-2005
lampema01,Maciej Lampe,C,TOT,37,380,132,2,4,0.5,47,128,0.367,2004-2005
lenarvo01,Voshon Lenard,SG,DEN,3,54,26,4,12,0.333,6,14,0.429,2004-2005
lewisra02,Rashard Lewis,SF,SEA,71,2697,1151,173,432,0.4,359,719,0.499,2004-2005
livinra01,Randy Livingston,PG,UTA,17,227,52,5,8,0.625,17,44,0.386,2004-2005
livinsh01,Shaun Livingston,PG,LAC,30,814,215,0,2,0.0,89,213,0.418,2004-2005
lopezra01,Raül López,PG,UTA,31,518,135,20,45,0.444,37,90,0.411,2004-2005
luety01,Tyronn Lue,PG,TOT,70,2007,654,55,155,0.355,240,499,0.481,2004-2005
lynchge01,George Lynch,SF,NOH,44,933,189,11,37,0.297,57,152,0.375,2004-2005
madsema01,Mark Madsen,C,MIN,41,601,66,0,0,,34,66,0.515,2004-2005
maggeco01,Corey Maggette,SG,LAC,66,2436,986,51,168,0.304,374,818,0.457,2004-2005
magloja01,Jamaal Magloire,C,NOH,23,703,227,0,0,,98,227,0.432,2004-2005
marbust01,Stephon Marbury,PG,NYK,82,3281,1308,115,325,0.354,489,983,0.497,2004-2005
mariosh01,Shawn Marion,PF,PHO,81,3146,1289,114,341,0.334,499,948,0.526,2004-2005
marksse01,Sean Marks,PF,SAS,23,244,80,0,3,0.0,27,77,0.351,2004-2005
marshdo01,Donyell Marshall,PF,TOR,65,1645,592,151,363,0.416,111,229,0.485,2004-2005
martida01,Darrick Martin,PG,LAC,11,190,50,5,18,0.278,11,32,0.344,2004-2005
martike01,Kenyon Martin,PF,DEN,70,2272,907,0,12,0.0,444,895,0.496,2004-2005
martike02,Kevin Martin,PG,SAC,45,455,117,5,25,0.2,40,92,0.435,2004-2005
masonde01,Desmond Mason,SF,MIL,80,2893,1079,1,8,0.125,477,1071,0.445,2004-2005
masseto01,Tony Massenburg,PF,SAS,61,699,182,0,0,,74,182,0.407,2004-2005
mccarwa01,Walter McCarty,PF,TOT,72,906,235,55,155,0.355,40,80,0.5,2004-2005
mccoyje01,Jelani McCoy,C,ATL,10,88,13,0,0,,7,13,0.538,2004-2005
mcdyean01,Antonio McDyess,PF,DET,77,1797,598,0,1,0.0,307,597,0.514,2004-2005
mcgratr01,Tracy McGrady*,SF,HOU,78,3182,1660,142,435,0.326,573,1225,0.468,2004-2005
mcinnje01,Jeff McInnis,PG,CLE,76,2651,915,91,264,0.345,286,651,0.439,2004-2005
mckieaa01,Aaron McKie,SG,PHI,68,1118,142,20,62,0.323,41,80,0.513,2004-2005
mcleoke01,Keith McLeod,PG,UTA,53,1382,408,18,72,0.25,125,336,0.372,2004-2005
medvest01,Stanislav Medvedenko,PF,LAL,43,423,156,0,1,0.0,71,155,0.458,2004-2005
mercero01,Ron Mercer,SF,NJN,18,390,158,0,3,0.0,65,155,0.419,2004-2005
mihmch01,Chris Mihm,C,LAL,75,1870,552,0,2,0.0,280,550,0.509,2004-2005
milesda01,Darius Miles,SF,POR,63,1699,697,8,23,0.348,328,674,0.487,2004-2005
milicda01,Darko Miličić,C,DET,37,254,76,0,0,,25,76,0.329,2004-2005
millean02,Andre Miller,PG,DEN,82,2852,895,6,39,0.154,421,856,0.492,2004-2005
