PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
daniema01,Marquis Daniels,SF,MIL,59,1085,351,20,72,0.278,112,279,0.401,2012-2013
davisan02,Anthony Davis,PF,NOH,64,1846,676,0,6,0.0,349,670,0.521,2012-2013
davised01,Ed Davis,C,TOT,81,1631,482,0,0,,260,482,0.539,2012-2013
davisgl01,Glen Davis,PF,ORL,34,1064,478,0,2,0.0,214,476,0.45,2012-2013
dayeau01,Austin Daye,SF,TOT,55,676,208,41,98,0.418,49,110,0.445,2012-2013
decolna01,Nando De Colo,SG,SAS,72,920,241,31,82,0.378,74,159,0.465,2012-2013
delfica01,Carlos Delfino,SF,HOU,67,1689,620,158,421,0.375,93,199,0.467,2012-2013
denglu01,Luol Deng,SF,CHI,75,2903,1093,75,233,0.322,391,860,0.455,2012-2013
dentmju01,Justin Dentmon,PG,DAL,2,4,2,0,0,,0,2,0.0,2012-2013
derozde01,DeMar DeRozan,SG,TOR,82,3013,1231,34,120,0.283,514,1111,0.463,2012-2013
diawbo01,Boris Diaw,PF,SAS,75,1709,332,30,78,0.385,149,254,0.587,2012-2013
diopde01,DeSagana Diop,C,CHA,22,226,27,0,1,0.0,8,26,0.308,2012-2013
doolike01,Keyon Dooling,PG,MEM,7,82,21,5,12,0.417,5,9,0.556,2012-2013
douglto01,Toney Douglas,PG,TOT,71,1289,466,82,216,0.38,106,250,0.424,2012-2013
douglch01,Chris Douglas-Roberts,SG,DAL,6,63,14,0,4,0.0,5,10,0.5,2012-2013
dragigo01,Goran Dragić,PG,PHO,77,2581,906,88,276,0.319,313,630,0.497,2012-2013
drumman01,Andre Drummond,C,DET,60,1243,342,1,2,0.5,207,340,0.609,2012-2013
dudleja01,Jared Dudley,SF,PHO,79,2170,669,106,271,0.391,207,398,0.52,2012-2013
duhonch01,Chris Duhon,PG,LAL,46,820,123,33,91,0.363,14,32,0.438,2012-2013
duncati01,Tim Duncan*,C,SAS,69,2078,976,2,7,0.286,488,969,0.504,2012-2013
dunlemi02,Mike Dunleavy,SF,MIL,75,1943,624,128,299,0.428,148,325,0.455,2012-2013
duranke01,Kevin Durant,SF,OKC,81,3119,1433,139,334,0.416,592,1099,0.539,2012-2013
ebankde01,Devin Ebanks,SF,LAL,19,197,73,6,22,0.273,18,51,0.353,2012-2013
ellinwa01,Wayne Ellington,SG,TOT,78,1661,529,94,240,0.392,132,289,0.457,2012-2013
ellismo01,Monta Ellis,SG,MIL,82,3076,1436,94,328,0.287,503,1108,0.454,2012-2013
engliki01,Kim English,SG,DET,41,407,112,14,50,0.28,28,62,0.452,2012-2013
evansje01,Jeremy Evans,PF,UTA,37,215,44,0,1,0.0,27,43,0.628,2012-2013
evansre01,Reggie Evans,PF,BRK,80,1967,261,0,0,,125,261,0.479,2012-2013
evansty01,Tyreke Evans,SG,SAC,65,2016,765,45,133,0.338,321,632,0.508,2012-2013
ezelife01,Festus Ezeli,C,GSW,78,1120,169,0,0,,74,169,0.438,2012-2013
farieke01,Kenneth Faried,PF,DEN,80,2248,689,0,0,,380,689,0.552,2012-2013
favorde01,Derrick Favors,PF,UTA,77,1787,568,0,5,0.0,274,563,0.487,2012-2013
feltora01,Raymond Felton,PG,NYK,68,2313,882,93,258,0.36,284,624,0.455,2012-2013
fieldla01,Landry Fields,SF,TOR,51,1037,223,2,14,0.143,100,209,0.478,2012-2013
fishede01,Derek Fisher,SG,TOT,33,575,161,30,80,0.375,25,81,0.309,2012-2013
fournev01,Evan Fournier,SG,DEN,38,428,152,22,54,0.407,53,98,0.541,2012-2013
foyera01,Randy Foye,SG,UTA,82,2249,738,178,434,0.41,115,304,0.378,2012-2013
fredeji01,Jimmer Fredette,SG,SAC,69,967,409,65,156,0.417,107,253,0.423,2012-2013
freeljo01,Joel Freeland,PF,POR,51,477,142,0,0,,58,142,0.408,2012-2013
gallida01,Danilo Gallinari,SF,DEN,71,2309,871,135,362,0.373,229,509,0.45,2012-2013
garcifr01,Francisco García,SG,TOT,58,1029,300,67,179,0.374,51,121,0.421,2012-2013
garneke01,Kevin Garnett*,C,BOS,68,2022,850,2,16,0.125,420,834,0.504,2012-2013
garredi02,Diante Garrett,PG,PHO,19,149,49,3,15,0.2,13,34,0.382,2012-2013
gasolma01,Marc Gasol,C,MEM,80,2796,869,1,14,0.071,428,855,0.501,2012-2013
gasolpa01,Pau Gasol,PF,LAL,49,1655,579,8,28,0.286,262,551,0.475,2012-2013
gayru01,Rudy Gay,SF,TOT,75,2687,1253,84,260,0.323,437,993,0.44,2012-2013
geeal01,Alonzo Gee,SF,CLE,82,2541,744,69,219,0.315,236,525,0.45,2012-2013
gelabmi01,Mickaël Gelabale,SF,MIN,36,644,139,16,52,0.308,56,87,0.644,2012-2013
georgpa01,Paul George,SF,IND,79,2972,1176,170,469,0.362,323,707,0.457,2012-2013
gibsoda01,Daniel Gibson,PG,CLE,46,919,247,56,163,0.344,28,84,0.333,2012-2013
gibsota01,Taj Gibson,PF,CHI,65,1459,441,0,4,0.0,214,437,0.49,2012-2013
ginobma01,Manu Ginóbili,SG,SAS,60,1393,539,83,235,0.353,146,304,0.48,2012-2013
goodedr01,Drew Gooden,C,MIL,16,151,61,1,5,0.2,19,56,0.339,2012-2013
gordobe01,Ben Gordon,SG,CHA,75,1560,760,113,292,0.387,197,468,0.421,2012-2013
gordoer01,Eric Gordon,SG,NOH,42,1264,584,56,173,0.324,179,411,0.436,2012-2013
gortama01,Marcin Gortat,C,PHO,61,1876,566,0,3,0.0,295,563,0.524,2012-2013
goudean01,Andrew Goudelock,SG,LAL,1,6,2,0,0,,0,2,0.0,2012-2013
grangda01,Danny Granger,SF,IND,5,74,35,2,10,0.2,8,25,0.32,2012-2013
grayaa01,Aaron Gray,C,TOR,42,513,90,0,0,,48,90,0.533,2012-2013
greenda02,Danny Green,SG,SAS,80,2201,663,177,413,0.429,120,250,0.48,2012-2013
greendr01,Draymond Green,SF,GSW,79,1061,257,14,67,0.209,70,190,0.368,2012-2013
greenge01,Gerald Green,SF,IND,60,1080,424,59,188,0.314,96,236,0.407,2012-2013
greenje02,Jeff Green,PF,BOS,81,2252,806,70,182,0.385,306,624,0.49,2012-2013
greenwi01,Willie Green,SG,LAC,72,1188,386,71,166,0.428,107,220,0.486,2012-2013
griffbl01,Blake Griffin,PF,LAC,80,2598,1072,5,28,0.179,572,1044,0.548,2012-2013
haddaha01,Hamed Haddadi,C,TOT,30,322,82,0,0,,35,82,0.427,2012-2013
hamiljo02,Jordan Hamilton,SF,DEN,40,397,201,27,73,0.37,57,128,0.445,2012-2013
hamilri01,Richard Hamilton,SG,CHI,50,1088,475,16,52,0.308,188,423,0.444,2012-2013
hansbbe01,Ben Hansbrough,PG,IND,28,200,45,6,23,0.261,9,22,0.409,2012-2013
hansbty01,Tyler Hansbrough,PF,IND,81,1366,407,0,3,0.0,176,404,0.436,2012-2013
hardeja01,James Harden,SG,HOU,78,2985,1337,179,486,0.368,406,851,0.477,2012-2013
harklma01,Maurice Harkless,SF,ORL,76,1974,564,32,117,0.274,228,447,0.51,2012-2013
harrejo01,Josh Harrellson,C,MIA,6,31,9,1,5,0.2,3,4,0.75,2012-2013
harrial01,Al Harrington,C,ORL,10,119,57,8,30,0.267,12,27,0.444,2012-2013
harride01,Devin Harris,SG,ATL,58,1421,443,77,230,0.335,117,213,0.549,2012-2013
harrite01,Terrel Harris,SG,TOT,20,137,27,0,8,0.0,4,19,0.211,2012-2013
harrito02,Tobias Harris,SF,TOT,55,1299,512,34,108,0.315,199,404,0.493,2012-2013
hasleud01,Udonis Haslem,PF,MIA,75,1414,251,0,0,,129,251,0.514,2012-2013
hawessp01,Spencer Hawes,C,PHI,82,2233,811,31,87,0.356,345,724,0.477,2012-2013
hayesch01,Chuck Hayes,C,SAC,74,1209,190,0,1,0.0,84,189,0.444,2012-2013
haywago01,Gordon Hayward,SF,UTA,72,2104,773,102,246,0.415,234,527,0.444,2012-2013
haywala01,Lazar Hayward,SF,MIN,4,31,10,0,4,0.0,2,6,0.333,2012-2013
haywobr01,Brendan Haywood,C,CHA,61,1162,216,0,1,0.0,93,215,0.433,2012-2013
hendege02,Gerald Henderson,SG,CHA,68,2133,855,33,100,0.33,349,755,0.462,2012-2013
henryxa01,Xavier Henry,SF,NOH,50,625,161,4,11,0.364,62,150,0.413,2012-2013
hensojo01,John Henson,PF,MIL,63,827,336,0,3,0.0,162,333,0.486,2012-2013
hibbero01,Roy Hibbert,C,IND,79,2269,859,1,4,0.25,384,855,0.449,2012-2013
hicksjj01,J.J. Hickson,C,POR,80,2323,744,0,2,0.0,418,742,0.563,2012-2013
higgico01,Cory Higgins,SG,CHA,6,32,19,1,5,0.2,5,14,0.357,2012-2013
hilarne01,Nenê,PF,WAS,61,1659,594,0,1,0.0,285,593,0.481,2012-2013
hillge01,George Hill,PG,IND,76,2620,871,130,353,0.368,256,518,0.494,2012-2013
hillgr01,Grant Hill*,SF,LAC,29,437,98,3,11,0.273,35,87,0.402,2012-2013
hilljo01,Jordan Hill,PF,LAL,29,458,155,0,2,0.0,77,153,0.503,2012-2013
hinriki01,Kirk Hinrich,PG,CHI,60,1764,422,71,182,0.39,88,240,0.367,2012-2013
holidjr01,Jrue Holiday,PG,PHI,78,2926,1288,91,247,0.368,464,1041,0.446,2012-2013
holidju01,Justin Holiday,SG,PHI,9,142,48,4,16,0.25,12,32,0.375,2012-2013
holliry01,Ryan Hollins,C,LAC,60,663,114,0,0,,70,114,0.614,2012-2013
honeyty01,Tyler Honeycutt,SF,SAC,9,32,11,0,2,0.0,3,9,0.333,2012-2013
horfoal01,Al Horford,C,ATL,74,2756,1060,3,6,0.5,573,1054,0.544,2012-2013
howardw01,Dwight Howard,C,LAL,76,2722,813,1,6,0.167,469,807,0.581,2012-2013
howarjo01,Josh Howard,SF,MIN,11,207,77,5,16,0.313,26,61,0.426,2012-2013
howarju01,Juwan Howard,PF,MIA,7,51,19,0,0,,10,19,0.526,2012-2013
humphkr01,Kris Humphries,PF,BRK,65,1191,310,0,2,0.0,139,308,0.451,2012-2013
ibakase01,Serge Ibaka,PF,OKC,80,2486,778,20,57,0.351,426,721,0.591,2012-2013
iguodan01,Andre Iguodala,SG,DEN,80,2779,879,91,287,0.317,305,592,0.515,2012-2013
ilyaser01,Ersan İlyasova,PF,MIL,73,2012,803,95,214,0.444,276,589,0.469,2012-2013
irvinky01,Kyrie Irving,PG,CLE,59,2048,1070,109,279,0.391,375,791,0.474,2012-2013
iveyro01,Royal Ivey,SG,PHI,53,698,144,37,88,0.42,25,56,0.446,2012-2013
jackja01,Jarrett Jack,SG,GSW,79,2349,857,82,203,0.404,305,654,0.466,2012-2013
jacksre01,Reggie Jackson,PG,OKC,70,993,325,24,104,0.231,125,221,0.566,2012-2013
jacksst02,Stephen Jackson,SF,SAS,55,1075,330,46,170,0.271,77,160,0.481,2012-2013
jamesbe01,Bernard James,C,DAL,46,457,103,0,2,0.0,53,101,0.525,2012-2013
jamesda01,Damion James,SF,BRK,2,0,0,0,0,,0,0,,2012-2013
jamesle01,LeBron James,PF,MIA,76,2877,1354,103,254,0.406,662,1100,0.602,2012-2013
jamesmi01,Mike James,PG,DAL,45,862,271,48,125,0.384,53,146,0.363,2012-2013
jamisan01,Antawn Jamison,PF,LAL,76,1636,575,84,233,0.361,183,342,0.535,2012-2013
jeffeal01,Al Jefferson,C,UTA,78,2578,1236,2,17,0.118,609,1219,0.5,2012-2013
jefferi01,Richard Jefferson,SF,GSW,56,568,136,14,45,0.311,48,91,0.527,2012-2013
jeffrja01,Jared Jeffries,PF,POR,38,350,54,0,2,0.0,16,52,0.308,2012-2013
jenkich01,Charles Jenkins,SG,TOT,59,441,121,1,2,0.5,48,119,0.403,2012-2013
jenkijo01,John Jenkins,SG,ATL,61,902,294,53,138,0.384,78,156,0.5,2012-2013
jennibr01,Brandon Jennings,PG,MIL,80,2897,1247,173,461,0.375,324,786,0.412,2012-2013
jerebjo01,Jonas Jerebko,PF,DET,49,892,316,25,83,0.301,117,233,0.502,2012-2013
johnsam01,Amir Johnson,PF,TOR,81,2325,606,5,13,0.385,331,593,0.558,2012-2013
johnsiv01,Ivan Johnson,PF,ATL,69,1035,356,1,13,0.077,184,343,0.536,2012-2013
johnsja01,James Johnson,SF,SAC,54,878,283,2,21,0.095,115,262,0.439,2012-2013
johnsjo02,Joe Johnson,SG,BRK,72,2642,1052,148,395,0.375,297,657,0.452,2012-2013
johnsor01,Orlando Johnson,SG,IND,51,619,180,36,94,0.383,36,86,0.419,2012-2013
johnswe01,Wesley Johnson,SF,PHO,50,953,396,50,155,0.323,111,241,0.461,2012-2013
johnsda03,Darius Johnson-Odom,SG,LAL,4,6,4,0,1,0.0,0,3,0.0,2012-2013
jonesda02,Dahntay Jones,SF,TOT,78,1016,222,11,49,0.224,71,173,0.41,2012-2013
jonesde01,DeQuan Jones,SF,ORL,63,803,218,9,35,0.257,86,183,0.47,2012-2013
jonesdo02,Dominique Jones,PG,DAL,29,338,109,1,9,0.111,39,100,0.39,2012-2013
jonesja02,James Jones,SF,MIA,38,221,61,16,53,0.302,5,8,0.625,2012-2013
joneske01,Kevin Jones,PF,CLE,32,334,107,0,0,,43,107,0.402,2012-2013
jonespe01,Perry Jones,SF,OKC,38,280,99,0,2,0.0,39,97,0.402,2012-2013
jonesso01,Solomon Jones,PF,NYK,2,26,1,0,0,,0,1,0.0,2012-2013
joneste01,Terrence Jones,PF,HOU,19,276,94,5,19,0.263,38,75,0.507,2012-2013
jordade01,DeAndre Jordan,C,LAC,82,2010,488,0,0,,314,488,0.643,2012-2013
josepco01,Cory Joseph,PG,SAS,28,388,110,6,21,0.286,45,89,0.506,2012-2013
josepkr01,Kris Joseph,SF,TOT,10,54,14,0,3,0.0,2,11,0.182,2012-2013
kamanch01,Chris Kaman,C,DAL,66,1363,617,0,1,0.0,313,616,0.508,2012-2013
kanteen01,Enes Kanter,C,UTA,70,1078,379,1,1,1.0,205,378,0.542,2012-2013
kiddja01,Jason Kidd*,SG,NYK,76,2043,409,114,325,0.351,38,84,0.452,2012-2013
kiddgmi01,Michael Kidd-Gilchrist,SF,CHA,78,2025,613,2,9,0.222,279,604,0.462,2012-2013
kirilan01,Andrei Kirilenko,SF,MIN,64,2034,560,35,120,0.292,249,440,0.566,2012-2013
kleizli01,Linas Kleiza,SF,TOR,20,376,144,20,66,0.303,28,78,0.359,2012-2013
knighbr03,Brandon Knight,PG,DET,75,2365,878,120,327,0.367,237,551,0.43,2012-2013
korveky01,Kyle Korver,SF,ATL,74,2259,601,189,414,0.457,88,187,0.471,2012-2013
koufoko01,Kosta Koufos,C,DEN,81,1817,508,0,1,0.0,295,507,0.582,2012-2013
kravtvi01,Viacheslav Kravtsov,C,DET,25,224,46,0,0,,33,46,0.717,2012-2013
lambdo01,Doron Lamb,SG,TOT,47,577,163,14,37,0.378,46,126,0.365,2012-2013
lambje01,Jeremy Lamb,SF,OKC,23,147,68,9,30,0.3,15,38,0.395,2012-2013
landrca01,Carl Landry,PF,GSW,81,1876,602,1,3,0.333,324,599,0.541,2012-2013
lawsoty01,Ty Lawson,PG,DEN,73,2513,971,85,232,0.366,363,739,0.491,2012-2013
leeco01,Courtney Lee,SG,BOS,78,1941,530,58,156,0.372,188,374,0.503,2012-2013
leeda02,David Lee,PF,GSW,79,2907,1160,0,4,0.0,602,1156,0.521,2012-2013
leema01,Malcolm Lee,SG,MIN,16,289,76,8,24,0.333,21,52,0.404,2012-2013
leonaka01,Kawhi Leonard,SF,SAS,58,1810,526,65,174,0.374,195,352,0.554,2012-2013
leoname01,Meyers Leonard,C,POR,69,1206,277,3,7,0.429,148,270,0.548,2012-2013
leuerjo01,Jon Leuer,PF,TOT,28,187,52,0,3,0.0,25,49,0.51,2012-2013
lewisra02,Rashard Lewis,PF,MIA,55,792,249,51,131,0.389,52,118,0.441,2012-2013
liggide01,DeAndre Liggins,SG,OKC,39,290,47,7,19,0.368,14,28,0.5,2012-2013
lillada01,Damian Lillard,PG,POR,82,3167,1288,185,503,0.368,368,785,0.469,2012-2013
linje01,Jeremy Lin,PG,HOU,82,2640,897,87,257,0.339,309,640,0.483,2012-2013
livinsh01,Shaun Livingston,PG,TOT,66,1455,346,0,4,0.0,166,342,0.485,2012-2013
lopezbr01,Brook Lopez,C,BRK,74,2253,1094,0,1,0.0,570,1093,0.522,2012-2013
lopezro01,Robin Lopez,C,NOH,82,2136,719,0,0,,384,719,0.534,2012-2013
loveke01,Kevin Love,PF,MIN,18,618,298,20,92,0.217,85,206,0.413,2012-2013
lowryky01,Kyle Lowry,PG,TOR,68,2020,623,101,279,0.362,149,344,0.433,2012-2013
lucasjo02,John Lucas III,PG,TOR,63,827,334,57,151,0.377,72,183,0.393,2012-2013
machasc01,Scott Machado,PG,HOU,6,21,6,0,1,0.0,3,5,0.6,2012-2013
macksh01,Shelvin Mack,PG,TOT,31,416,126,18,49,0.367,40,77,0.519,2012-2013
maggeco01,Corey Maggette,SF,DET,18,257,76,5,21,0.238,22,55,0.4,2012-2013
mahinia01,Ian Mahinmi,C,IND,80,1322,329,0,2,0.0,149,327,0.456,2012-2013
mariosh01,Shawn Marion,PF,DAL,67,2010,690,23,73,0.315,332,617,0.538,2012-2013
marshke01,Kendall Marshall,PG,PHO,48,702,151,23,73,0.315,33,78,0.423,2012-2013
martica01,Cartier Martin,SF,WAS,41,694,252,58,146,0.397,38,106,0.358,2012-2013
martike01,Kenyon Martin,C,NYK,18,431,93,0,0,,56,93,0.602,2012-2013
martike02,Kevin Martin,SG,OKC,77,2136,778,158,371,0.426,192,407,0.472,2012-2013
masonro01,Roger Mason,SG,NOH,69,1219,305,66,159,0.415,66,146,0.452,2012-2013
matthwe02,Wesley Matthews,SG,POR,69,2403,808,169,425,0.398,183,383,0.478,2012-2013
maxieja01,Jason Maxiell,PF,DET,72,1789,457,0,0,,204,457,0.446,2012-2013
maynoer01,Eric Maynor,PG,TOT,64,963,281,34,96,0.354,72,185,0.389,2012-2013
mayooj01,O.J. Mayo,SG,DAL,82,2913,1026,142,349,0.407,319,677,0.471,2012-2013
