PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
babbilu01,Luke Babbitt,PF,NOP,27,473,154,36,95,0.379,24,59,0.407,2013-2014
barbole01,Leandro Barbosa,PG,PHO,20,368,131,7,25,0.28,49,106,0.462,2013-2014
bareajo01,J.J. Barea,PG,MIN,79,1471,656,73,231,0.316,181,425,0.426,2013-2014
bargnan01,Andrea Bargnani,C,NYK,42,1257,502,30,108,0.278,192,394,0.487,2013-2014
barneha02,Harrison Barnes,SF,GSW,78,2204,679,66,190,0.347,205,489,0.419,2013-2014
barnema02,Matt Barnes,SF,LAC,63,1735,527,97,283,0.343,134,244,0.549,2013-2014
bartowi01,Will Barton,SG,POR,41,387,156,10,33,0.303,55,123,0.447,2013-2014
bassbr01,Brandon Bass,PF,BOS,82,2266,725,2,6,0.333,350,719,0.487,2013-2014
battish01,Shane Battier,SF,MIA,73,1468,275,73,210,0.348,32,65,0.492,2013-2014
batumni01,Nicolas Batum,SF,POR,82,2956,819,145,402,0.361,236,417,0.566,2013-2014
bayleje01,Jerryd Bayless,PG,TOT,72,1686,617,76,212,0.358,172,405,0.425,2013-2014
baynear01,Aron Baynes,C,SAS,53,491,163,0,0,,71,163,0.436,2013-2014
bazemke01,Kent Bazemore,SG,TOT,67,911,343,43,128,0.336,104,215,0.484,2013-2014
bealbr01,Bradley Beal,SG,WAS,73,2530,1149,138,343,0.402,343,806,0.426,2013-2014
beaslmi01,Michael Beasley,SF,MIA,55,831,355,21,54,0.389,156,301,0.518,2013-2014
belinma01,Marco Belinelli,SF,SAS,80,2016,695,126,293,0.43,211,402,0.525,2013-2014
bennean01,Anthony Bennett,PF,CLE,52,663,225,13,53,0.245,67,172,0.39,2013-2014
beverpa01,Patrick Beverley,PG,HOU,56,1751,481,92,255,0.361,107,226,0.473,2013-2014
biedran01,Andris Biedriņš,C,UTA,6,45,1,0,0,,1,1,1.0,2013-2014
billuch01,Chauncey Billups,SG,DET,19,309,79,14,48,0.292,10,31,0.323,2013-2014
biyombi01,Bismack Biyombo,C,CHA,77,1072,144,0,0,,88,144,0.611,2013-2014
blairde01,DeJuan Blair,PF,DAL,78,1214,393,0,2,0.0,210,391,0.537,2013-2014
blakest01,Steve Blake,PG,TOT,55,1498,353,79,210,0.376,54,143,0.378,2013-2014
blatcan01,Andray Blatche,PF,BRK,73,1618,674,15,54,0.278,306,620,0.494,2013-2014
bledser01,Eric Bledsoe,PG,PHO,43,1416,556,50,140,0.357,215,416,0.517,2013-2014
blueva01,Vander Blue,SG,BOS,3,15,4,0,1,0.0,2,3,0.667,2013-2014
boganke01,Keith Bogans,SG,BOS,6,55,6,3,6,0.5,0,0,,2013-2014
bogutan01,Andrew Bogut,C,GSW,67,1769,375,0,0,,235,375,0.627,2013-2014
bonnema01,Matt Bonner,PF,SAS,61,690,164,42,98,0.429,31,66,0.47,2013-2014
booketr01,Trevor Booker,PF,WAS,72,1553,403,0,2,0.0,222,401,0.554,2013-2014
boozeca01,Carlos Boozer,PF,CHI,76,2141,980,0,2,0.0,447,978,0.457,2013-2014
boshch01,Chris Bosh*,C,MIA,79,2531,953,74,218,0.339,418,735,0.569,2013-2014
bradlav01,Avery Bradley,SG,BOS,60,1855,825,79,200,0.395,282,625,0.451,2013-2014
brandel01,Elton Brand,C,ATL,73,1414,332,0,2,0.0,179,330,0.542,2013-2014
breweco01,Corey Brewer,SF,MIN,81,2609,807,59,211,0.28,329,596,0.552,2013-2014
brewero02,Ronnie Brewer,SF,TOT,24,160,15,1,8,0.125,2,7,0.286,2013-2014
brookaa01,Aaron Brooks,PG,TOT,72,1557,581,96,248,0.387,137,333,0.411,2013-2014
brookma01,MarShon Brooks,SG,TOT,35,316,125,13,25,0.52,44,100,0.44,2013-2014
brownlo01,Lorenzo Brown,PG,PHI,26,224,86,3,30,0.1,23,56,0.411,2013-2014
brownsh01,Shannon Brown,SG,TOT,29,251,66,0,2,0.0,24,64,0.375,2013-2014
bryanko01,Kobe Bryant*,SG,LAL,6,177,73,3,16,0.188,28,57,0.491,2013-2014
budinch01,Chase Budinger,SF,MIN,41,751,254,42,120,0.35,58,134,0.433,2013-2014
bullore01,Reggie Bullock,SF,LAC,43,395,121,22,73,0.301,21,48,0.438,2013-2014
burketr01,Trey Burke,PG,UTA,70,2262,897,111,336,0.33,230,561,0.41,2013-2014
burksal01,Alec Burks,SG,UTA,78,2193,831,50,143,0.35,330,688,0.48,2013-2014
butleca01,Caron Butler,SF,TOT,56,1419,540,98,249,0.394,115,291,0.395,2013-2014
butleji01,Jimmy Butler,SG,CHI,67,2591,693,68,240,0.283,207,453,0.457,2013-2014
butlera01,Rasual Butler,SG,IND,50,378,110,26,62,0.419,25,48,0.521,2013-2014
buyckdw01,Dwight Buycks,PG,TOR,14,146,48,5,17,0.294,10,31,0.323,2013-2014
bynuman01,Andrew Bynum,C,TOT,26,516,225,0,0,,94,225,0.418,2013-2014
bynumwi01,Will Bynum,PG,DET,56,1054,430,20,62,0.323,164,368,0.446,2013-2014
calatni01,Nick Calathes,SG,MEM,71,1173,311,19,61,0.311,123,250,0.492,2013-2014
caldejo01,José Calderón,PG,DAL,81,2468,748,191,425,0.449,150,323,0.464,2013-2014
caldwke01,Kentavious Caldwell-Pope,SG,DET,80,1583,460,59,185,0.319,123,275,0.447,2013-2014
canaais01,Isaiah Canaan,PG,HOU,22,252,87,18,55,0.327,13,32,0.406,2013-2014
carrode01,DeMarre Carroll,SF,ATL,73,2341,642,97,268,0.362,205,374,0.548,2013-2014
cartevi01,Vince Carter,SG,DAL,81,1973,811,146,371,0.394,184,440,0.418,2013-2014
cartemi01,Michael Carter-Williams,PG,PHI,70,2414,1054,55,208,0.264,372,846,0.44,2013-2014
casspom01,Omri Casspi,PF,HOU,71,1283,410,61,176,0.347,112,234,0.479,2013-2014
chalmma01,Mario Chalmers,PG,MIA,73,2178,560,87,226,0.385,167,334,0.5,2013-2014
chandty01,Tyson Chandler,C,NYK,55,1662,322,0,1,0.0,191,321,0.595,2013-2014
chandwi01,Wilson Chandler,SF,DEN,62,1927,738,122,351,0.348,185,387,0.478,2013-2014
childjo01,Josh Childress,SF,NOP,4,24,0,0,0,,0,0,,2013-2014
chrisdi01,Dionte Christmas,SF,PHO,31,198,62,9,31,0.29,13,31,0.419,2013-2014
clarkea01,Earl Clark,PF,TOT,54,768,261,41,122,0.336,56,139,0.403,2013-2014
clarkia01,Ian Clark,SG,UTA,23,172,67,11,31,0.355,15,36,0.417,2013-2014
clavevi01,Victor Claver,SF,POR,21,184,42,3,18,0.167,14,24,0.583,2013-2014
coleno01,Norris Cole,PG,MIA,82,2014,500,60,174,0.345,147,326,0.451,2013-2014
collija04,Jason Collins,C,BRK,22,172,24,0,3,0.0,11,21,0.524,2013-2014
collida01,Darren Collison,PG,LAC,80,2069,694,71,189,0.376,253,505,0.501,2013-2014
collini01,Nick Collison,PF,OKC,81,1353,241,4,17,0.235,130,224,0.58,2013-2014
conlemi01,Mike Conley,PG,MEM,73,2446,1030,105,291,0.361,358,739,0.484,2013-2014
copelch01,Chris Copeland,SF,IND,41,265,117,33,79,0.418,22,38,0.579,2013-2014
couside01,DeMarcus Cousins,C,SAC,71,2298,1191,0,7,0.0,591,1184,0.499,2013-2014
covinro01,Robert Covington,SF,HOU,7,34,14,4,11,0.364,2,3,0.667,2013-2014
crabbal01,Allen Crabbe,SG,POR,15,100,33,6,14,0.429,6,19,0.316,2013-2014
crawfja01,Jamal Crawford,SG,LAC,69,2094,1011,161,446,0.361,260,565,0.46,2013-2014
crawfjo02,Jordan Crawford,SG,TOT,81,1859,788,90,285,0.316,237,503,0.471,2013-2014
crowdja01,Jae Crowder,SF,DAL,78,1254,296,50,151,0.331,80,145,0.552,2013-2014
cunnida01,Dante Cunningham,PF,MIN,81,1635,509,0,5,0.0,236,504,0.468,2013-2014
cunnija01,Jared Cunningham,SG,TOT,13,80,21,1,7,0.143,5,14,0.357,2013-2014
curryse01,Seth Curry,PG,TOT,2,13,3,1,1,1.0,0,2,0.0,2013-2014
curryst01,Stephen Curry,PG,GSW,78,2846,1383,261,615,0.424,391,768,0.509,2013-2014
dalemsa01,Samuel Dalembert,C,DAL,80,1614,377,0,1,0.0,214,376,0.569,2013-2014
danietr01,Troy Daniels,SG,HOU,5,75,31,12,25,0.48,3,6,0.5,2013-2014
datomlu01,Gigi Datome,SF,DET,34,238,97,7,39,0.179,27,58,0.466,2013-2014
daviebr01,Brandon Davies,PF,PHI,51,575,128,2,10,0.2,52,118,0.441,2013-2014
davisan02,Anthony Davis,PF,NOP,67,2358,1005,2,9,0.222,520,996,0.522,2013-2014
davised01,Ed Davis,PF,MEM,63,956,290,0,0,,155,290,0.534,2013-2014
davisgl01,Glen Davis,PF,TOT,68,1662,593,4,11,0.364,267,582,0.459,2013-2014
dayeau01,Austin Daye,SF,TOT,22,148,68,12,37,0.324,12,31,0.387,2013-2014
decolna01,Nando De Colo,SF,TOT,47,494,153,18,53,0.34,46,100,0.46,2013-2014
dedmode01,Dewayne Dedmon,C,TOT,31,390,83,0,0,,38,83,0.458,2013-2014
dellama01,Matthew Dellavedova,SG,CLE,72,1271,296,57,155,0.368,65,141,0.461,2013-2014
denglu01,Luol Deng,SF,TOT,63,2213,860,57,189,0.302,314,671,0.468,2013-2014
derozde01,DeMar DeRozan,SG,TOR,79,3017,1407,64,210,0.305,540,1197,0.451,2013-2014
diawbo01,Boris Diaw,PF,SAS,79,1974,580,45,112,0.402,257,468,0.549,2013-2014
dienggo01,Gorgui Dieng,C,MIN,60,818,227,1,1,1.0,112,226,0.496,2013-2014
douglto01,Toney Douglas,PG,TOT,51,675,190,31,102,0.304,42,88,0.477,2013-2014
douglch01,Chris Douglas-Roberts,SF,CHA,49,1016,252,51,132,0.386,60,120,0.5,2013-2014
dragigo01,Goran Dragić,SG,PHO,76,2668,1093,122,299,0.408,430,794,0.542,2013-2014
drumman01,Andre Drummond,C,DET,81,2619,769,0,2,0.0,479,767,0.625,2013-2014
dudleja01,Jared Dudley,SF,LAC,74,1729,447,81,225,0.36,115,222,0.518,2013-2014
duncati01,Tim Duncan*,C,SAS,74,2158,906,0,5,0.0,444,901,0.493,2013-2014
dunlemi02,Mike Dunleavy,SF,CHI,82,2584,774,123,324,0.38,210,450,0.467,2013-2014
duranke01,Kevin Durant,SF,OKC,81,3122,1688,192,491,0.391,657,1197,0.549,2013-2014
edwarsh01,Shane Edwards,SF,CLE,2,12,3,0,0,,1,3,0.333,2013-2014
ellinwa01,Wayne Ellington,SG,DAL,45,393,126,25,59,0.424,30,67,0.448,2013-2014
ellismo01,Monta Ellis,SG,DAL,82,3023,1278,69,209,0.33,507,1069,0.474,2013-2014
elyme01,Melvin Ely,C,NOP,2,27,6,0,0,,3,6,0.5,2013-2014
evansje01,Jeremy Evans,SF,UTA,66,1209,332,0,2,0.0,175,330,0.53,2013-2014
evansre01,Reggie Evans,PF,TOT,54,899,150,0,0,,71,150,0.473,2013-2014
evansty01,Tyreke Evans,SF,NOP,72,2028,897,21,95,0.221,370,802,0.461,2013-2014
farieke01,Kenneth Faried,PF,DEN,80,2178,820,0,3,0.0,447,817,0.547,2013-2014
farmajo01,Jordan Farmar,PG,LAL,41,912,364,70,160,0.438,81,204,0.397,2013-2014
favervi01,Vítor Luiz Faverani,C,BOS,37,488,147,12,40,0.3,52,107,0.486,2013-2014
favorde01,Derrick Favors,PF,UTA,73,2201,747,0,1,0.0,390,746,0.523,2013-2014
felixca01,Carrick Felix,SG,CLE,7,38,14,2,5,0.4,5,9,0.556,2013-2014
feltora01,Raymond Felton,PG,NYK,65,2017,608,62,195,0.318,178,413,0.431,2013-2014
fieldla01,Landry Fields,SF,TOR,30,322,67,0,5,0.0,27,62,0.435,2013-2014
fishede01,Derek Fisher,SG,OKC,81,1428,361,88,229,0.384,53,132,0.402,2013-2014
fournev01,Evan Fournier,SG,DEN,76,1503,544,89,237,0.376,139,307,0.453,2013-2014
foyera01,Randy Foye,SG,DEN,81,2485,875,189,498,0.38,172,377,0.456,2013-2014
frankja01,Jamaal Franklin,SG,MEM,21,161,39,5,11,0.455,11,28,0.393,2013-2014
fredeji01,Jimmer Fredette,SG,TOT,49,519,227,40,84,0.476,67,143,0.469,2013-2014
freeljo01,Joel Freeland,C,POR,52,727,162,0,2,0.0,77,160,0.481,2013-2014
fryech01,Channing Frye,PF,PHO,82,2312,778,160,432,0.37,176,346,0.509,2013-2014
garcifr01,Francisco García,SF,HOU,55,1083,294,69,193,0.358,49,101,0.485,2013-2014
garneke01,Kevin Garnett*,C,BRK,54,1109,356,0,3,0.0,157,353,0.445,2013-2014
garredi02,Diante Garrett,PG,UTA,71,1048,265,36,96,0.375,65,169,0.385,2013-2014
gasolma01,Marc Gasol,C,MEM,59,1970,711,2,11,0.182,334,700,0.477,2013-2014
gasolpa01,Pau Gasol,C,LAL,60,1884,885,4,14,0.286,421,871,0.483,2013-2014
gayru01,Rudy Gay,SF,TOT,73,2531,1179,65,197,0.33,472,982,0.481,2013-2014
geeal01,Alonzo Gee,SF,CLE,65,1020,236,19,58,0.328,79,178,0.444,2013-2014
georgpa01,Paul George,SF,IND,80,2898,1362,182,500,0.364,395,862,0.458,2013-2014
gibsota01,Taj Gibson,PF,CHI,82,2351,896,0,7,0.0,429,889,0.483,2013-2014
ginobma01,Manu Ginóbili,SG,SAS,68,1550,627,90,258,0.349,204,369,0.553,2013-2014
goberru01,Rudy Gobert,C,UTA,45,434,74,0,0,,36,74,0.486,2013-2014
gomesry01,Ryan Gomes,SF,OKC,5,34,8,0,2,0.0,3,6,0.5,2013-2014
goodedr01,Drew Gooden,C,WAS,22,395,143,7,17,0.412,69,126,0.548,2013-2014
goodwar01,Archie Goodwin,SG,PHO,52,533,167,5,36,0.139,71,131,0.542,2013-2014
gordobe01,Ben Gordon,SG,CHA,19,279,108,8,29,0.276,29,79,0.367,2013-2014
gordoer01,Eric Gordon,SG,NOP,64,2057,817,101,258,0.391,255,559,0.456,2013-2014
gortama01,Marcin Gortat,C,WAS,81,2655,840,1,1,1.0,454,839,0.541,2013-2014
grangda01,Danny Granger,SF,TOT,41,847,307,43,128,0.336,73,179,0.408,2013-2014
grayaa01,Aaron Gray,C,TOT,37,355,61,0,1,0.0,27,60,0.45,2013-2014
greenda02,Danny Green,SG,SAS,68,1651,505,132,318,0.415,86,187,0.46,2013-2014
greendr01,Draymond Green,SF,GSW,82,1797,459,55,165,0.333,132,294,0.449,2013-2014
greenge01,Gerald Green,SG,PHO,82,2330,1006,204,510,0.4,244,496,0.492,2013-2014
greenje02,Jeff Green,SF,BOS,82,2805,1171,135,396,0.341,347,775,0.448,2013-2014
greenwi01,Willie Green,SG,LAC,55,869,271,41,121,0.339,61,150,0.407,2013-2014
griffbl01,Blake Griffin,PF,LAC,80,2863,1359,12,44,0.273,706,1315,0.537,2013-2014
gutiejo01,Jorge Gutiérrez,PG,BRK,15,244,54,3,12,0.25,22,42,0.524,2013-2014
hamiljo02,Jordan Hamilton,SF,TOT,60,1019,376,70,198,0.354,77,178,0.433,2013-2014
hamilju01,Justin Hamilton,C,TOT,8,72,20,3,9,0.333,6,11,0.545,2013-2014
hansbty01,Tyler Hansbrough,PF,TOR,64,978,196,0,2,0.0,93,194,0.479,2013-2014
hardati02,Tim Hardaway Jr.,SG,NYK,81,1875,687,130,358,0.363,164,329,0.498,2013-2014
hardeja01,James Harden,SG,HOU,73,2777,1205,177,483,0.366,372,722,0.515,2013-2014
harklma01,Maurice Harkless,SF,ORL,80,1950,483,59,154,0.383,165,329,0.502,2013-2014
harrejo01,Josh Harrellson,C,DET,32,317,82,12,31,0.387,26,51,0.51,2013-2014
harrial01,Al Harrington,PF,WAS,34,511,207,34,100,0.34,48,107,0.449,2013-2014
harride01,Devin Harris,PG,DAL,40,818,254,31,101,0.307,65,153,0.425,2013-2014
harriel01,Elias Harris,SF,LAL,2,11,1,0,0,,0,1,0.0,2013-2014
harrima01,Manny Harris,SG,LAL,9,180,70,7,20,0.35,21,50,0.42,2013-2014
harrimi01,Mike Harris,PF,UTA,20,225,61,0,2,0.0,29,59,0.492,2013-2014
harrito02,Tobias Harris,PF,ORL,61,1850,716,32,126,0.254,300,590,0.508,2013-2014
hasleud01,Udonis Haslem,PF,MIA,46,653,146,0,0,,74,146,0.507,2013-2014
hawessp01,Spencer Hawes,C,TOT,80,2470,883,128,308,0.416,275,575,0.478,2013-2014
hayesch01,Chuck Hayes,C,TOT,61,754,130,0,1,0.0,56,129,0.434,2013-2014
haywago01,Gordon Hayward,SF,UTA,77,2800,1032,85,280,0.304,341,752,0.453,2013-2014
hendege02,Gerald Henderson,SG,CHA,77,2461,930,40,115,0.348,363,815,0.445,2013-2014
henryxa01,Xavier Henry,SF,LAL,43,908,345,28,81,0.346,116,264,0.439,2013-2014
hensojo01,John Henson,PF,MIL,70,1856,639,0,1,0.0,344,638,0.539,2013-2014
hibbero01,Roy Hibbert,C,IND,81,2409,754,2,5,0.4,329,749,0.439,2013-2014
hicksjj01,J.J. Hickson,PF,DEN,69,1859,654,0,8,0.0,332,646,0.514,2013-2014
hilarne01,Nenê,PF,WAS,53,1560,594,1,5,0.2,298,589,0.506,2013-2014
hillge01,George Hill,PG,IND,76,2434,616,95,260,0.365,177,356,0.497,2013-2014
hilljo01,Jordan Hill,PF,LAL,72,1500,521,0,1,0.0,286,520,0.55,2013-2014
hillso01,Solomon Hill,SF,IND,28,226,40,7,23,0.304,10,17,0.588,2013-2014
hinriki01,Kirk Hinrich,PG,CHI,73,2116,619,85,242,0.351,158,377,0.419,2013-2014
holidjr01,Jrue Holiday,PG,NOP,34,1143,454,30,77,0.39,173,377,0.459,2013-2014
holliry01,Ryan Hollins,PF,LAC,61,482,72,0,0,,53,72,0.736,2013-2014
hopsosc01,Scotty Hopson,SG,CLE,2,7,4,0,2,0.0,0,2,0.0,2013-2014
horfoal01,Al Horford,C,ATL,29,958,420,4,11,0.364,234,409,0.572,2013-2014
howardw01,Dwight Howard,C,HOU,71,2396,800,2,7,0.286,471,793,0.594,2013-2014
hummero01,Robbie Hummel,SF,MIN,53,655,177,32,89,0.36,35,88,0.398,2013-2014
humphkr01,Kris Humphries,PF,BOS,69,1376,461,0,2,0.0,231,459,0.503,2013-2014
ibakase01,Serge Ibaka,PF,OKC,81,2666,978,23,60,0.383,501,918,0.546,2013-2014
iguodan01,Andre Iguodala,SF,GSW,63,2040,458,62,175,0.354,158,283,0.558,2013-2014
ilyaser01,Ersan İlyasova,PF,MIL,55,1478,579,37,131,0.282,200,448,0.446,2013-2014
irvinky01,Kyrie Irving,PG,CLE,71,2496,1237,123,344,0.358,409,893,0.458,2013-2014
iveyro01,Royal Ivey,SG,OKC,2,5,2,0,1,0.0,0,1,0.0,2013-2014
jackja01,Jarrett Jack,PG,CLE,80,2252,698,63,185,0.341,223,513,0.435,2013-2014
jacksre01,Reggie Jackson,PG,OKC,80,2277,916,83,245,0.339,320,671,0.477,2013-2014
jacksst02,Stephen Jackson,SF,LAC,9,107,26,1,14,0.071,5,12,0.417,2013-2014
jamesbe01,Bernard James,C,DAL,30,146,23,0,1,0.0,11,22,0.5,2013-2014
jamesda01,Damion James,SF,SAS,5,50,9,0,2,0.0,2,7,0.286,2013-2014
jamesle01,LeBron James,PF,MIA,77,2902,1353,116,306,0.379,651,1047,0.622,2013-2014
jamesmi01,Mike James,PG,CHI,11,77,21,1,5,0.2,4,16,0.25,2013-2014
jamisan01,Antawn Jamison,PF,LAC,22,248,92,8,41,0.195,21,51,0.412,2013-2014
jeffeot01,Othyus Jeffers,SG,TOT,6,47,6,0,2,0.0,3,4,0.75,2013-2014
jeffeal01,Al Jefferson,C,CHA,73,2553,1376,3,15,0.2,697,1361,0.512,2013-2014
jefferi01,Richard Jefferson,SF,UTA,82,2213,654,123,301,0.409,171,353,0.484,2013-2014
jenkijo01,John Jenkins,SG,ATL,13,158,42,4,18,0.222,12,24,0.5,2013-2014
jennibr01,Brandon Jennings,PG,DET,80,2728,1135,154,457,0.337,269,678,0.397,2013-2014
jerebjo01,Jonas Jerebko,PF,DET,64,741,208,31,74,0.419,67,134,0.5,2013-2014
johnsam01,Amir Johnson,PF,TOR,77,2214,612,20,66,0.303,324,546,0.593,2013-2014
johnsch04,Chris Johnson,SF,BOS,40,789,214,43,127,0.339,42,87,0.483,2013-2014
johnsja01,James Johnson,SF,MEM,52,956,308,22,87,0.253,121,221,0.548,2013-2014
johnsjo02,Joe Johnson,SG,BRK,79,2575,1018,162,404,0.401,300,614,0.489,2013-2014
johnsor01,Orlando Johnson,SG,TOT,45,392,113,9,47,0.191,27,66,0.409,2013-2014
johnswe01,Wesley Johnson,SF,LAL,79,2240,651,100,271,0.369,177,380,0.466,2013-2014
johnsda03,Darius Johnson-Odom,SG,PHI,3,15,7,0,3,0.0,0,4,0.0,2013-2014
jonesja02,James Jones,SF,MIA,20,236,68,28,54,0.519,3,14,0.214,2013-2014
jonespe01,Perry Jones,PF,OKC,62,764,181,22,61,0.361,61,120,0.508,2013-2014
jonesso01,Solomon Jones,PF,ORL,11,85,17,0,0,,6,17,0.353,2013-2014
joneste01,Terrence Jones,PF,HOU,76,2078,712,31,101,0.307,355,611,0.581,2013-2014
jordade01,DeAndre Jordan,C,LAC,82,2870,515,0,0,,348,515,0.676,2013-2014
josepco01,Cory Joseph,SG,SAS,68,936,265,12,38,0.316,114,227,0.502,2013-2014
kamanch01,Chris Kaman,C,LAL,39,736,346,0,3,0.0,176,343,0.513,2013-2014
kanteen01,Enes Kanter,C,UTA,80,2138,853,0,1,0.0,419,852,0.492,2013-2014
karasse01,Sergey Karasev,SF,CLE,22,156,35,4,19,0.211,8,16,0.5,2013-2014
kellyry01,Ryan Kelly,PF,LAL,59,1312,371,48,142,0.338,109,229,0.476,2013-2014
kiddgmi01,Michael Kidd-Gilchrist,SF,CHA,62,1502,353,1,9,0.111,166,344,0.483,2013-2014
kirilan01,Andrei Kirilenko,PF,BRK,45,857,160,1,5,0.2,81,155,0.523,2013-2014
knighbr03,Brandon Knight,PG,MIL,72,2400,1092,110,338,0.325,351,754,0.466,2013-2014
korveky01,Kyle Korver,SG,ATL,71,2408,609,185,392,0.472,104,217,0.479,2013-2014
koufoko01,Kosta Koufos,C,MEM,80,1349,459,0,0,,227,459,0.495,2013-2014
kravtvi01,Viacheslav Kravtsov,C,PHO,20,59,15,0,0,,8,15,0.533,2013-2014
kuzmiog01,Ognjen Kuzmić,C,GSW,21,92,13,0,0,,5,13,0.385,2013-2014
lambdo01,Doron Lamb,SG,ORL,53,695,160,36,90,0.4,27,70,0.386,2013-2014
lambje01,Jeremy Lamb,SG,OKC,78,1538,609,88,247,0.356,175,362,0.483,2013-2014
landrca01,Carl Landry,PF,SAC,18,233,60,0,0,,31,60,0.517,2013-2014
larkish01,Shane Larkin,PG,DAL,48,489,137,12,38,0.316,40,99,0.404,2013-2014
lawsoty01,Ty Lawson,PG,DEN,62,2222,806,72,202,0.356,275,604,0.455,2013-2014
ledori01,Ricky Ledo,SG,DAL,11,33,17,3,8,0.375,3,9,0.333,2013-2014
leeco01,Courtney Lee,SG,TOT,79,1973,614,72,194,0.371,223,420,0.531,2013-2014
leeda02,David Lee,PF,GSW,69,2288,981,0,1,0.0,513,980,0.523,2013-2014
lenal01,Alex Len,C,PHO,42,362,78,0,0,,33,78,0.423,2013-2014
leonaka01,Kawhi Leonard,SF,SAS,66,1923,645,69,182,0.379,268,463,0.579,2013-2014
leoname01,Meyers Leonard,C,POR,40,355,91,0,6,0.0,41,85,0.482,2013-2014
leuerjo01,Jon Leuer,PF,MEM,49,642,246,23,49,0.469,98,197,0.497,2013-2014
lewisra02,Rashard Lewis,SF,MIA,60,971,236,46,134,0.343,52,102,0.51,2013-2014
liggide01,DeAndre Liggins,SG,MIA,1,1,1,0,0,,1,1,1.0,2013-2014
lillada01,Damian Lillard,PG,POR,82,2937,1304,218,554,0.394,335,750,0.447,2013-2014
linje01,Jeremy Lin,PG,HOU,71,2054,662,82,229,0.358,213,433,0.492,2013-2014
livinsh01,Shaun Livingston,PG,BRK,76,1974,487,1,6,0.167,234,481,0.486,2013-2014
lopezbr01,Brook Lopez,C,BRK,17,533,229,0,1,0.0,129,228,0.566,2013-2014
lopezro01,Robin Lopez,C,POR,82,2603,644,0,1,0.0,355,643,0.552,2013-2014
loveke01,Kevin Love,PF,MIN,77,2797,1421,190,505,0.376,460,916,0.502,2013-2014
lowryky01,Kyle Lowry,PG,TOR,79,2862,1080,190,500,0.38,267,580,0.46,2013-2014
lucasjo02,John Lucas III,PG,UTA,42,591,190,25,84,0.298,37,106,0.349,2013-2014
macksh01,Shelvin Mack,PG,ATL,73,1490,501,62,184,0.337,147,317,0.464,2013-2014
mahinia01,Ian Mahinmi,C,IND,77,1248,189,0,1,0.0,91,188,0.484,2013-2014
