PlayerID,Player,Pos,Tm,G,MP,FGA,3P,3PA,3P%,2P,2PA,2P%,Season
adrieje01,Jeff Adrien,PF,GSW,23,196,54,0,0,,23,54,0.426,2010-2011
afflaar01,Arron Afflalo,SG,DEN,69,2324,627,105,248,0.423,207,379,0.546,2010-2011
agerma01,Maurice Ager,SG,MIN,4,29,11,3,4,0.75,3,7,0.429,2010-2011
ajincal01,Alexis Ajinça,C,TOT,34,340,133,12,34,0.353,47,99,0.475,2010-2011
alabiso01,Solomon Alabi,C,TOR,12,59,15,0,0,,3,15,0.2,2010-2011
aldrico01,Cole Aldrich,C,OKC,18,142,15,0,0,,8,15,0.533,2010-2011
aldrila01,LaMarcus Aldridge,PF,POR,81,3211,1415,4,23,0.174,703,1392,0.505,2010-2011
allenma01,Malik Allen,PF,ORL,18,178,31,0,0,,11,31,0.355,2010-2011
allenra02,Ray Allen*,SG,BOS,80,2890,978,168,378,0.444,312,600,0.52,2010-2011
allento01,Tony Allen,SG,MEM,72,1494,492,4,23,0.174,247,469,0.527,2010-2011
aminual01,Al-Farouq Aminu,SF,LAC,81,1452,406,45,143,0.315,115,263,0.437,2010-2011
amundlo01,Lou Amundson,PF,GSW,46,691,183,0,0,,83,183,0.454,2010-2011
anderch01,Chris Andersen,C,DEN,45,732,137,0,1,0.0,82,136,0.603,2010-2011
anderda03,David Andersen,PF,TOT,40,373,121,8,23,0.348,48,98,0.49,2010-2011
anderja01,James Anderson,SF,SAS,26,286,81,18,46,0.391,13,35,0.371,2010-2011
anderry01,Ryan Anderson,PF,ORL,64,1424,525,134,341,0.393,92,184,0.5,2010-2011
anthoca01,Carmelo Anthony,SF,TOT,77,2751,1503,95,251,0.378,589,1252,0.47,2010-2011
anthojo01,Joel Anthony,C,MIA,75,1463,99,0,0,,53,99,0.535,2010-2011
arenagi01,Gilbert Arenas,PG,TOT,70,1796,734,97,327,0.297,172,407,0.423,2010-2011
arizatr01,Trevor Ariza,SF,NOH,75,2600,762,82,271,0.303,221,491,0.45,2010-2011
armsthi01,Hilton Armstrong,C,TOT,53,488,76,2,4,0.5,35,72,0.486,2010-2011
arroyca01,Carlos Arroyo,PG,TOT,64,1185,273,31,69,0.449,89,204,0.436,2010-2011
arthuda01,Darrell Arthur,PF,MEM,80,1609,624,0,6,0.0,310,618,0.502,2010-2011
asikom01,Ömer Aşık,C,CHI,82,989,141,0,0,,78,141,0.553,2010-2011
augusdj01,D.J. Augustin,PG,CHA,82,2757,958,111,333,0.333,288,625,0.461,2010-2011
babbilu01,Luke Babbitt,SF,POR,24,137,55,3,16,0.188,12,39,0.308,2010-2011
balkmre01,Renaldo Balkman,SF,TOT,8,62,13,1,2,0.5,5,11,0.455,2010-2011
banksma01,Marcus Banks,PG,TOR,3,22,2,0,0,,0,2,0.0,2010-2011
barbole01,Leandro Barbosa,SG,TOR,58,1395,653,72,213,0.338,222,440,0.505,2010-2011
bareajo01,J.J. Barea,PG,DAL,81,1669,649,66,189,0.349,219,460,0.476,2010-2011
bargnan01,Andrea Bargnani,C,TOR,66,2353,1173,77,223,0.345,448,950,0.472,2010-2011
barnema02,Matt Barnes,SF,LAL,53,1020,279,34,107,0.318,97,172,0.564,2010-2011
barroea01,Earl Barron,C,TOT,21,305,99,0,0,,32,99,0.323,2010-2011
bassbr01,Brandon Bass,PF,ORL,76,1980,645,0,2,0.0,332,643,0.516,2010-2011
battito01,Tony Battie,C,PHI,38,377,96,2,3,0.667,43,93,0.462,2010-2011
battish01,Shane Battier,SF,TOT,82,2375,509,102,267,0.382,127,242,0.525,2010-2011
batumni01,Nicolas Batum,SF,POR,80,2522,807,118,342,0.345,249,465,0.535,2010-2011
